ID,Y,X
1011000397,25.07941,121.51773
1011001467,25.210304,121.66594
1012006918,25.06299,121.52021
1012008186,25.042952,121.55774
1012010531,25.026192,121.5065
1012017086,25.210304,121.66594
1012019856,25.120583,121.52328
1012023430,25.036926,121.57989
1012025576,25.210304,121.66594
1012027524,25.032461,121.56001
1012027967,25.03309,121.49225
1012029073,25.070812,121.62005
1012029633,25.210304,121.66594
1012031676,25.05502,121.576836
1012037016,25.031042,121.56034
1012037108,25.115131,121.62859
1012037241,25.111927,121.54068
1012042025,25.075653,121.5149
1012042404,25.071203,121.53847
1012049181,25.070084,121.58495
1012050353,25.002174,121.54443
1012051965,25.171936,121.536125
1012053670,25.062906,121.56509
1012054024,25.102463,121.52781
1012057627,25.120205,121.52509
1012058971,25.03456,121.49904
1012067281,25.073435,121.60632
1012068448,25.055243,121.519424
1012068530,25.052267,121.513466
1012069684,25.210304,121.66594
1012075983,25.069494,121.5195
1012076659,25.022102,121.54958
1012083414,25.050997,121.514145
1012083696,25.210304,121.66594
1012085517,25.048166,121.51546
1012090440,25.06299,121.52021
1012092470,25.050379,121.52283
1012093788,25.210304,121.66594
1012098216,25.043783,121.53699
1012099055,25.210304,121.66594
1012099562,25.033022,121.55969
1012104357,25.210304,121.66594
1012104934,25.02672,121.54671
1012105390,25.092415,121.57238
1012106268,25.063894,121.53727
1012108290,25.06299,121.52021
1012111581,25.051481,121.51461
1012116848,25.06997,121.515015
1012120146,25.08375,121.56747
1012120703,25.029247,121.55034
1012123403,25.035137,121.56108
1012125744,25.05794,121.55296
1012127674,25.049862,121.53856
1012129034,25.051497,121.54894
1012130568,25.058365,121.58294
1012131021,25.115131,121.62859
1012131022,25.060457,121.51934
1012132668,25.036001,121.53876
1012132970,25.210304,121.66594
1012133998,25.077688,121.51059
1012134042,25.029419,121.56492
1012135210,25.020325,121.49847
1012137946,25.06299,121.52021
1012140608,25.04322,121.54372
1012140746,25.059402,121.54828
1012142192,25.115131,121.62859
1012145073,25.086588,121.57389
1012146288,25.022102,121.54958
1012153751,25.118307,121.53647
1012155649,25.049557,121.5733
1012159074,25.118307,121.53647
1012163802,25.094492,121.5504
1012164009,25.03387,121.57463
1012164392,25.033854,121.559746
1012167669,25.063896,121.52431
1012168573,25.064754,121.5801
1012169356,25.039152,121.56508
1012170269,25.050228,121.52937
1012172369,25.039865,121.543785
1012175401,25.062553,121.52881
1012179421,25.06299,121.52021
1012180826,25.080952,121.58434
1012181517,25.061316,121.569046
1012185740,25.092415,121.57238
1012185793,25.054167,121.56204
1012185848,25.07941,121.51773
1012187616,25.051273,121.51817
1012190127,25.080294,121.58859
1012191516,25.210304,121.66594
1012192344,25.0534,121.5524
1012194052,25.042952,121.55774
1012194521,25.06367,121.562996
1012194523,25.064478,121.51808
1012200588,25.053204,121.519356
1012204283,25.062302,121.56801
1012208884,25.073942,121.5262
1012220933,25.017868,121.54485
1012221518,25.030022,121.55826
1012227256,25.062853,121.51265
1012227480,25.07646,121.57344
1012238190,25.052937,121.557655
1012239240,25.039152,121.56508
1012241572,25.089268,121.58832
1012247198,25.115131,121.62859
1021000150,25.049843,121.5256
1021000290,25.048933,121.512856
1021001306,25.06299,121.52021
1022003112,25.07941,121.51773
1022008785,25.07941,121.51773
1022017197,25.039152,121.56508
1022021789,25.09424,121.52025
1022026383,25.067953,121.58887
1022034803,25.062529,121.56195
1022038757,25.096626,121.521515
1022042210,25.042952,121.55774
1022043638,25.054712,121.51327
1022045080,25.210304,121.66594
1022050467,25.083292,121.51192
1022055853,25.210304,121.66594
1022057740,25.086344,121.59402
1022065840,25.069025,121.5153
1022066660,25.096571,121.532104
1022066767,25.09726,121.53022
1022073346,25.042753,121.54554
1022074087,25.039152,121.56508
1022083318,25.075964,121.58008
1022083348,25.121214,121.511536
1022083843,25.054752,121.52041
1022084754,25.092415,121.57238
1022088419,25.039125,121.566605
1022098533,25.043837,121.5834
1022098990,25.195374,121.607834
1022100284,25.043781,121.56734
1022101594,25.05885,121.57656
1022105869,25.113567,121.5113
1022106867,25.002995,121.554146
1022110351,25.083895,121.54902
1022111472,25.075993,121.57988
1022121424,25.042196,121.55318
1022122232,25.210304,121.66594
1022124330,25.085207,121.56416
1022128139,25.0426,121.56438
1022131485,25.210304,121.66594
1022133406,25.049444,121.55641
1022133880,25.115131,121.62859
1022134602,25.033546,121.53555
1022134680,25.06299,121.52021
1022139999,25.089392,121.523094
1022140557,25.210304,121.66594
1022141906,25.083601,121.593
1022148471,25.062483,121.51938
1022153803,25.210304,121.66594
1022158323,25.119024,121.51838
1022158988,25.02605,121.55491
1022163085,25.039736,121.56356
1022164287,25.042976,121.55623
1022166829,25.069763,121.519485
1022168134,25.031042,121.56034
1022168447,25.039152,121.56508
1022172231,25.210304,121.57612
1022173383,25.064445,121.55415
1022175479,25.146759,121.5509
1022177250,25.07941,121.51773
1022177455,25.210304,121.66594
1022182402,25.115131,121.62859
1022185455,25.07302,121.61121
1022190835,25.02389,121.51835
1022191076,25.048435,121.528435
1022193716,25.0362,121.569435
1022193934,25.210304,121.66594
1022197497,25.06299,121.52021
1022199247,25.064754,121.5801
1022200790,25.049433,121.55239
1022201527,25.210304,121.66594
1022202759,25.12416,121.525955
1022206568,25.04919,121.585754
1022211715,25.042408,121.54381
1022219356,25.03899,121.54088
1022220245,25.017809,121.54338
1022222073,25.042952,121.55774
1022223490,25.103651,121.544205
1022225209,25.210304,121.66594
1022227575,25.053082,121.58336
1022227754,25.048027,121.57149
1022229830,25.00014,121.56725
1022230012,25.022102,121.54958
1022231178,25.024202,121.55582
1022231207,25.210304,121.66594
1022238269,25.01565,121.54266
1022238625,25.052635,121.55315
1022242785,25.0426,121.56438
1022245365,25.071203,121.53847
1022246221,25.063894,121.53727
1022246473,25.007446,121.55946
1022249419,25.022102,121.54958
1022252115,25.210304,121.66594
1022258868,25.080872,121.5223
1022265300,25.050135,121.51992
1022268095,25.048027,121.57149
1022270588,25.115131,121.62859
1022272200,25.210304,121.66594
1031001362,25.008785,121.53977
1032002372,25.005554,121.5966
1032003049,25.0624,121.51937
