ID,Y,X
1011000163,25.039865,121.543785
1011000655,25.032263,121.55559
1011000834,25.210304,121.66594
1011000868,25.067007,121.51616
1011001308,25.127733,121.49995
1012000036,25.081505,121.521866
1012000077,25.210304,121.66594
1012000165,25.033546,121.53555
1012000176,25.044289,121.55429
1012000211,25.061623,121.52916
1012000365,25.024681,121.553085
1012000389,25.030125,121.49706
1012000565,25.040874,121.558754
1012000594,25.039865,121.543785
1012000784,25.124477,121.475876
1012000787,25.025759,121.551186
1012001281,25.040861,121.57983
1012001336,25.050085,121.58232
1012001480,25.04121,121.55542
1012001565,25.085733,121.58789
1012001619,25.063896,121.52431
1012001652,25.051138,121.5577
1012001655,25.022488,121.55644
1012002279,25.057606,121.54881
1012002298,25.040916,121.563446
1012002299,25.060972,121.5387
1012002303,25.11859,121.52607
1012002306,25.029245,121.54188
1012002334,25.020462,121.55867
1012002418,25.06128,121.53274
1012002472,25.210304,121.66594
1012002576,25.088623,121.56004
1012002781,25.210304,121.66594
1012002854,25.042574,121.57451
1012002906,25.047411,121.54552
1012002921,25.063896,121.52431
1012002948,25.05769,121.58321
1012003117,25.079842,121.58254
1012003246,25.083973,121.56181
1012003295,25.06299,121.52021
1012003314,25.033442,121.54699
1012003324,25.04683,121.58064
1012003715,25.068338,121.527374
1012003885,25.082327,121.56551
1012003971,25.038202,121.56051
1012004175,25.071203,121.53847
1012004255,25.064287,121.603745
1012004506,25.064445,121.55415
1012004567,25.058603,121.52047
1012004613,25.064371,121.51951
1012004628,25.049557,121.5733
1012004680,25.11671,121.533424
1012004973,25.036423,121.4931
1012004985,25.039116,121.539185
1012005007,25.064848,121.53024
1012005089,25.046043,121.59132
1012005104,25.04361,121.54775
1012005164,25.210304,121.66594
1012005385,25.068281,121.616066
1012005391,25.062906,121.56509
1012005409,25.101826,121.53396
1012005418,25.095171,121.4996
1012005423,25.071203,121.53847
1012005450,25.052113,121.524315
1012005458,25.049934,121.569496
1012005514,25.064445,121.55415
1012005596,25.066673,121.514404
1012005678,25.05686,121.544624
1012005709,25.059235,121.52538
1012005931,25.210304,121.66594
1012005938,25.050228,121.52937
1012005947,25.06992,121.52286
1012005956,25.063896,121.52431
1012006105,25.073425,121.54238
1012006180,25.109377,121.5127
1012006299,25.003044,121.554085
1012006345,25.038961,121.53842
1012006659,25.046133,121.583435
1012006684,25.058287,121.5779
1012006702,25.210304,121.66594
1012006705,25.093119,121.52223
1012006722,25.034685,121.544586
1012006945,25.01432,121.53773
1012007134,25.082773,121.58977
1012007232,25.061182,121.538704
1012007281,25.061743,121.536545
1012007303,25.118303,121.530426
1012007368,25.075964,121.58008
1012007407,25.071203,121.53847
1012007443,25.035551,121.55642
1012007456,25.04056,121.49836
1012007524,25.045498,121.57555
1012007528,25.063896,121.52431
1012007620,25.125412,121.5287
1012007681,25.064053,121.533264
1012007786,25.034744,121.55292
1012008028,25.000216,121.57626
1012008041,25.125978,121.5006
1012008059,25.115139,121.52929
1012008142,25.037811,121.54331
1012008167,25.070448,121.52093
1012008175,25.003256,121.581856
1012008191,25.053406,121.61635
1012008204,25.064857,121.56751
1012008221,25.02672,121.54671
1012008372,25.045418,121.56597
1012008470,25.030832,121.57036
1012008566,25.04608,121.582954
1012008708,25.055222,121.56876
1012008812,25.062302,121.5383
1012009138,25.037731,121.568436
1012009333,25.006454,121.54047
1012009372,25.06128,121.53274
1012009571,25.0804,121.56844
1012009596,25.06085,121.52404
1012009711,25.210304,121.66594
1012009787,25.011307,121.55882
1012009801,25.045418,121.56597
1012010102,25.035059,121.57205
1012010116,25.093842,121.50918
1012010410,25.072561,121.592255
1012010478,25.04833,121.559204
1012010515,25.053076,121.5239
1012010596,25.210304,121.66594
1012010776,25.064066,121.51878
1012010806,25.066536,121.538795
1012010855,25.210304,121.66594
1012010971,25.04661,121.52388
1012011001,25.210304,121.66594
1012011068,25.034016,121.55307
1012011079,25.058603,121.52047
1012011117,25.030603,121.5166
1012011159,25.038128,121.50867
1012011175,25.080051,121.580215
