ID,Y,X
1012020147,25.117115,121.51636
1012040943,25.102318,121.55333
1012082946,25.056503,121.570984
1012103393,25.115131,121.62859
1012107089,25.054487,121.58839
1012131267,25.06189,121.56693
1012149339,25.092415,121.57238
1012179589,25.210304,121.66594
1012183471,25.111673,121.525764
1012226986,25.106506,121.55881
1012229330,25.121622,121.49993
1012229347,25.054804,121.56992
1012243094,25.068996,121.51053
1012244581,25.109701,121.52556
1022002018,25.13575,121.49764
1022002448,25.038914,121.49599
1022018302,25.083944,121.56409
1022023078,25.046616,121.54832
1022034026,25.046726,121.455
1022049181,25.168716,121.54166
1022050253,25.064848,121.53024
1022051579,25.036657,121.579796
1022064154,25.07593,121.60268
1022067202,25.033022,121.500854
1022074069,25.091135,121.52391
1022088170,25.028763,121.55826
1022093455,25.094492,121.5504
1022095806,25.064735,121.54501
1022114701,25.02672,121.54671
1022122941,25.210304,121.66594
1022139572,25.062572,121.6151
1022140469,25.210304,121.66594
1022141998,25.04758,121.50471
1022142366,25.074654,121.57692
1022144639,25.058594,121.51772
1022145332,25.087029,121.55853
1022146575,25.064491,121.56837
1022146886,25.04689,121.51635
1022152041,25.066929,121.535225
1022152859,25.096571,121.532104
1022153950,25.066986,121.57703
1022155833,25.058167,121.52906
1022162879,25.08772,121.52039
1022177957,25.06299,121.52021
1022180337,25.210304,121.66594
1022182677,25.061964,121.558365
1022196793,25.09784,121.51644
1022197555,25.023672,121.55169
1022200429,25.075964,121.58008
1022201459,25.121317,121.51111
1022204244,25.023672,121.55169
1022217451,25.063446,121.620476
1022217740,25.064156,121.51607
1022231337,25.017855,121.49679
1022241014,25.09417,121.511925
1022246225,25.092064,121.52914
1022251236,25.210304,121.66594
1022268573,25.039125,121.566605
1022273777,25.087534,121.57654
1022276062,25.050161,121.55977
1031000277,25.210304,121.66594
1032000060,25.124477,121.475876
1032001960,25.09784,121.51644
1032006701,25.028763,121.55826
1032006917,25.105803,121.51179
1032007183,25.058754,121.52556
1032014986,25.049934,121.569496
1032021600,25.031042,121.56034
1032025398,25.210304,121.66594
1032030016,25.062372,121.59134
1032032600,25.121214,121.511536
1032035195,25.095331,121.49921
1032036673,25.11663,121.510666
1032037219,25.062906,121.56509
1032043394,25.058743,121.519
1032054908,25.034288,121.52214
1032059522,25.001316,121.57705
1032060323,25.088833,121.52716
1032063788,25.040155,121.589874
1032075056,25.210304,121.66594
1032075242,25.210304,121.66594
1032077713,25.115322,121.5099
1032078803,25.105906,121.60953
1032079991,25.210304,121.66594
1032083114,25.110432,121.53064
1032084198,25.033308,121.5083
1032090416,25.105803,121.51179
1032094260,25.077688,121.51059
1032095253,25.210304,121.66594
1032098302,25.03474,121.539345
1032104018,25.034685,121.544586
1032104126,25.210304,121.66594
1032106633,25.06299,121.52021
1032121680,25.032343,121.55802
1032123594,25.078325,121.576904
1032127955,25.210304,121.66594
1032129644,25.030817,121.504135
1032130527,25.059196,121.55067
1032136625,25.087555,121.519196
1032136976,25.078428,121.60179
1032144666,25.210304,121.66594
1032147929,25.047304,121.56163
1032152308,25.11535,121.52449
1032166522,25.050228,121.52937
1032166740,25.071203,121.53847
1032171542,25.103662,121.529144
1032173334,25.032434,121.55077
1032175174,25.029465,121.54876
1032177780,25.036417,121.555275
1032181115,25.069954,121.51949
1032182963,25.038544,121.55422
1032186482,25.031181,121.55905
1032195513,25.137625,121.50383
1032197164,25.168716,121.54166
1032205686,25.107323,121.526505
1032206436,25.01565,121.54266
1032210302,25.080872,121.5223
1032210516,25.062853,121.51265
1032212178,25.055168,121.54401
1032218966,25.030832,121.57036
1032221665,25.063446,121.620476
1032222312,25.072525,121.512245
1032225116,25.048983,121.615746
1032225857,25.02964,121.55743
1032234404,25.022987,121.50258
1032238147,25.067333,121.54423
1032240205,25.178835,121.56892
1032241676,25.062029,121.51591
1032242900,25.210304,121.66594
1032245715,25.210304,121.66594
1032245801,25.066494,121.58237
1032247558,25.12416,121.525955
1032248856,25.035093,121.55067
1032252336,25.018255,121.53148
1032252821,25.210304,121.66594
1032258960,25.04176,121.53334
1032259084,25.051292,121.516396
1032265240,25.1029,121.53756
1032272452,25.139769,121.5063
1032274752,25.156683,121.54791
1032277620,25.075556,121.58163
1032279768,25.015074,121.52854
1032280819,25.045555,121.51736
1032283160,25.096571,121.532104
1032284168,25.13976,121.501
1032286047,25.081354,121.551674
1032287605,25.061636,121.54408
1032291202,25.069607,121.525406
1032302706,25.042952,121.55774
1032305789,25.08137,121.55242
1032305950,25.041538,121.5485
1042005171,25.121214,121.511536
1042010233,25.030167,121.55813
1042010582,25.096571,121.532104
1042014235,25.050537,121.540405
1042015236,25.064798,121.508865
1042015258,25.10727,121.524796
1042025222,25.030832,121.57036
1042030256,25.075964,121.58008
1042032071,25.059813,121.558334
1042033044,25.092999,121.52877
1042039779,25.061964,121.558365
1042041767,25.027822,121.49536
1042042327,25.046946,121.5068
1042044354,25.097982,121.548004
