ID,Y,X
1011001701,25.113487,121.530334
1011001762,25.052572,121.50957
1011001912,25.085882,121.57593
1012001123,25.0079,121.54079
1012001565,25.085733,121.58789
1012002488,25.06128,121.53274
1012002589,25.210304,121.66594
1012008099,25.057894,121.51888
1012008568,25.112587,121.53528
1012009237,25.059462,121.618095
1012009516,25.079655,121.57259
1012014066,25.210304,121.66594
1012014571,25.12416,121.525955
1012020433,25.037573,121.52995
1012021205,25.02296,121.54898
1012023997,25.035185,121.57627
1012032990,25.121214,121.511536
1012036124,25.062317,121.5901
1012037391,25.08329,121.51447
1012044361,25.054434,121.6189
1012044971,25.0426,121.620094
1012046611,25.124477,121.475876
1012048387,25.000694,121.548874
1012050537,25.050306,121.56511
1012052507,25.024452,121.55465
1012054066,25.074564,121.551285
1012057281,25.039068,121.50292
1012058802,25.04116,121.58687
1012068251,25.033772,121.56222
1012070686,25.080872,121.5223
1012073803,25.111723,121.49455
1012078086,25.037663,121.53384
1012088430,25.068338,121.527374
1012089187,25.03062,121.545845
1012098252,25.116255,121.532974
1012099264,25.04437,121.56404
1012101422,25.000216,121.57626
1012101882,25.06019,121.61017
1012104549,25.035473,121.576454
1012108550,25.062553,121.52881
1012111872,25.210304,121.66594
1012116343,25.115131,121.62859
1012118496,25.210304,121.57612
1012125671,25.12612,121.53388
1012129249,25.099518,121.509605
1012131072,25.210304,121.66594
1012134155,25.115131,121.62859
1012134887,25.044249,121.58138
1012137858,25.092415,121.57238
1012137948,25.096037,121.52527
1012138877,25.058079,121.60265
1012139444,25.020174,121.534134
1012140374,25.091135,121.52391
1012140985,25.06299,121.52021
1012150694,25.065832,121.53704
1012151456,25.095207,121.519035
1012151467,25.072693,121.513596
1012155027,25.115309,121.52079
1012158001,25.050161,121.55977
1012161235,25.043991,121.54856
1012164335,25.055962,121.51454
1012165897,25.0575,121.58019
1012168050,25.07526,121.57761
1012181321,25.027475,121.54359
1012182038,25.064125,121.52266
1012185751,25.146759,121.5509
1012193536,25.119175,121.52623
1012196382,25.135187,121.47689
1012199317,25.045843,121.51153
1012201712,25.07972,121.57145
1012202568,25.048803,121.589874
1012205816,25.029675,121.51137
1012211269,25.035278,121.50595
1012214401,25.025606,121.49357
1012214450,25.119892,121.52564
1012224051,25.02672,121.54671
1012226008,25.088684,121.511765
1012229326,25.14089,121.50918
1012241320,25.06367,121.562996
1012244300,25.07492,121.604454
1012244581,25.109701,121.52556
1022001046,25.210304,121.66594
1022001180,25.029072,121.55299
1022003229,25.210304,121.66594
1022013175,25.210304,121.66594
1022014133,25.10081,121.53758
1022016143,25.094492,121.5504
1022016314,25.04683,121.58064
1022017048,25.085985,121.57628
1022017173,25.102646,121.52283
1022021568,25.068338,121.527374
1022021595,25.108965,121.526245
1022024651,25.054218,121.59729
1022025741,25.05684,121.5094
1022031050,25.079697,121.545685
1022037905,25.210304,121.66594
1022042701,25.049273,121.556564
1022044827,25.071983,121.609764
1022050049,25.055595,121.54515
1022052521,25.037655,121.618416
1022056969,25.038069,121.581406
1022060497,25.124182,121.528145
1022065171,25.210304,121.66594
1022069606,25.128656,121.50187
1022074750,25.040928,121.580185
1022076492,25.042543,121.506
1022079466,25.042536,121.572136
1022079929,25.101786,121.55228
1022080089,25.059698,121.597115
1022085581,25.082268,121.59465
1022091883,25.092415,121.57238
1022102573,25.04602,121.555534
1022102663,25.040413,121.57115
1022107563,25.137415,121.51102
1022110891,25.063322,121.592384
1022112333,25.210304,121.66594
1022112597,25.039865,121.543785
1022115801,25.096571,121.532104
1022122773,25.086365,121.574394
1022124066,25.118292,121.51954
1022126061,25.051218,121.5141
1022126707,25.092415,121.57238
1022127797,25.030832,121.57036
1022129469,25.042982,121.5865
1022132151,25.022282,121.56049
1022133271,25.074635,121.51846
1022138711,25.054869,121.59877
1022142716,25.063932,121.5951
1022151850,25.085716,121.55353
1022152882,25.058155,121.58613
1022159210,25.025858,121.51784
1022168484,25.053526,121.56041
1022170455,25.077238,121.57941
1022171269,25.125763,121.50182
1022180289,25.062355,121.52645
1022181496,25.115131,121.62859
1022183238,25.036716,121.55994
1022187269,25.033644,121.54498
1022192781,25.054075,121.50883
1022193794,25.071049,121.61849
1022195091,25.042952,121.55774
1022197044,25.086067,121.55829
1022197458,25.04758,121.50471
1022203490,25.044458,121.53111
1022209504,25.210304,121.66594
1022214133,25.075964,121.58008
1022214329,25.052896,121.51559
1022220271,25.0267,121.5005
1022221881,25.057371,121.51046
1022224178,25.03719,121.55862
1022225121,25.030457,121.50018
1022227408,25.06072,121.578545
1022232936,25.045454,121.538635
1022234132,25.033163,121.55002
1022234340,25.081383,121.52154
1022237276,25.210304,121.66594
1022239752,25.050112,121.56309
1022240153,25.068089,121.59399
1022241512,25.037878,121.58226
1022242943,25.083956,121.56827
1022243339,25.070162,121.51293
1022251308,25.06128,121.53274
1022252114,25.043516,121.51363
1022255842,25.058443,121.57103
1022256084,25.010366,121.539215
1022257727,25.048096,121.55662
1022263421,25.081713,121.569214
1022265194,25.210304,121.66594
1022267030,25.11672,121.551025
1022267229,25.121214,121.511536
1022268055,25.0429,121.58199
1022268692,25.037731,121.568436
1022275186,25.039888,121.50638
1022276186,25.071203,121.53847
1032005202,25.062914,121.550835
1032005588,25.049644,121.53739
1032006880,25.040257,121.51067
1032006929,25.059992,121.591125
1032011418,25.086056,121.582245
1032014879,25.048311,121.5756
1032017414,25.111559,121.53427
1032018249,25.11861,121.5108
1032020937,25.021795,121.55772
1032023580,25.073055,121.51726
1032024321,25.034933,121.49236
1032028972,25.09452,121.52992
1032029793,25.042805,121.541214
1032039670,25.02908,121.57037
1032042375,25.028704,121.52285
1032047038,25.044176,121.502045
1032048356,25.07163,121.519646
1032052059,25.210304,121.66594
1032053672,25.045803,121.51818
1032056624,25.06464,121.526985
1032057341,25.05838,121.54613
1032066393,25.126078,121.49996
1032086889,25.122446,121.511444
1032088516,25.046976,121.570175
1032090101,25.055923,121.5973
1032092940,25.027473,121.53617
1032093773,25.04305,121.50694
1032097832,25.122318,121.50996
1032104112,25.032341,121.56672
1032104619,25.06897,121.541
1032105676,25.066137,121.57594
1032106556,25.032967,121.527534
1032107621,25.047417,121.53258
1032110043,25.027725,121.563896
1032114836,25.046238,121.50343
1032116397,25.060713,121.5915
1032118079,25.058125,121.60867
1032118862,25.042328,121.54745
1032125010,25.070915,121.61485
1032130166,25.06128,121.53274
1032130488,25.13778,121.4963
1032131160,25.05606,121.53553
1032136360,25.04659,121.56812
1032137358,25.04058,121.56436
1032139548,25.0859,121.57658
1032140306,25.055168,121.54401
1032145160,25.210304,121.66594
1032146428,25.210304,121.66594
1032149831,25.086517,121.56319
1032151380,25.060827,121.57592
1032153329,25.08599,121.56404
1032153652,25.04412,121.56871
1032157812,25.119581,121.50154
1032160919,25.039598,121.53092
1032161547,25.027514,121.49581
1032161720,25.079153,121.56991
1032164222,25.053623,121.52785
1032165908,25.024778,121.55621
1032167603,25.030018,121.55621
1032171721,25.059793,121.56857
1032171853,25.062399,121.60285
1032173138,25.08471,121.56622
1032181276,25.080523,121.54601
1032185866,25.041855,121.55622
1032191866,25.09045,121.504395
1032196215,25.119286,121.52854
1032198870,25.055351,121.50998
1032199062,25.210304,121.66594
1032200868,25.060905,121.535095
1032200925,25.05152,121.56214
1032205265,25.06437,121.523094
1032211268,25.027122,121.62538
1032212119,25.043531,121.57544
1032212622,25.082762,121.597565
1032215354,25.069921,121.58886
1032216076,25.051197,121.57202
1032220942,25.210304,121.66594
1032230016,25.098665,121.541245
1032239164,25.210304,121.66594
1032239701,25.113533,121.51897
1032243202,25.119152,121.51416
1032245814,25.053595,121.53976
1032248248,25.058815,121.5332
1032248446,25.074736,121.57539
1032249387,25.031023,121.52137
1032249626,25.037724,121.57724
1032254389,25.08772,121.52039
1032255695,25.044233,121.57974
1032263912,25.058603,121.52047
1032264473,25.06752,121.5104
1032272957,25.113298,121.51165
1032273736,25.058195,121.51369
1032277638,25.115131,121.62859
1032277980,25.09073,121.526566
1032278579,25.07012,121.59098
1032279685,25.055725,121.6217
1032279768,25.015074,121.52854
1032290050,25.08605,121.59599
1032291006,25.210304,121.66594
1032292022,25.210304,121.66594
1032294600,25.068338,121.527374
1032296719,25.063894,121.53727
1032296807,25.057783,121.534355
1032298947,25.092415,121.57238
1032299682,25.124117,121.47272
1032300879,25.06588,121.51942
1032303324,25.082327,121.566216
1032305277,25.210304,121.66594
1042001696,25.117216,121.51726
1042001917,25.085716,121.55353
1042004422,25.081322,121.56786
1042008107,25.115524,121.52105
1042010821,25.074305,121.53088
1042013228,25.092415,121.57238
1042023829,25.119581,121.50154
1042024002,25.104853,121.50047
1042024670,25.06299,121.52021
1042026235,25.07941,121.51773
1042026816,25.210304,121.66594
