ID,Y,X
1011000267,25.052656,121.51999
1011000335,25.058603,121.52047
1011000989,25.031168,121.50353
1011001811,25.05875,121.57094
1011001888,25.103868,121.501755
1012001008,25.077688,121.51059
1012002899,25.07941,121.51773
1012004566,25.210304,121.66594
1012005436,25.033442,121.54699
1012005710,25.210304,121.66594
1012005977,25.116701,121.551926
1012010078,25.210304,121.66594
1012012919,25.077688,121.51059
1012013681,25.210304,121.66594
1012014836,25.107458,121.512794
1012021991,25.036926,121.57989
1012022381,25.092415,121.57238
1012025230,25.03434,121.56099
1012026547,25.10081,121.53758
1012029289,25.002209,121.54461
1012030736,25.064,121.61143
1012009831,25.033442,121.54699
1012034702,25.092415,121.57238
1012035164,25.089956,121.51168
1012037694,25.07106,121.53847
1012039566,25.070404,121.58592
1012041877,25.084257,121.51046
1012050333,25.054346,121.51242
1012050903,25.061947,121.612206
1012062264,25.027975,121.5562
1012062540,25.017511,121.533165
1012064945,25.124477,121.475876
1012065545,25.055725,121.6217
1012065772,25.051266,121.57339
1012067215,25.044851,121.552986
1012068949,25.063896,121.52431
1012069665,25.115232,121.51298
1012070109,25.019068,121.55136
1012074561,25.069134,121.58903
1012077493,25.077688,121.51059
1012078164,25.055233,121.617485
1012087489,25.126938,121.47101
1012088148,25.063894,121.53727
1012089039,25.210304,121.66594
1012089353,25.062325,121.59901
1012090860,25.037886,121.56537
1012095739,25.113081,121.500084
1012097158,25.066435,121.57228
1012101733,25.134672,121.499626
1012102551,25.077688,121.51059
1012102552,25.050129,121.52302
1012104377,25.06299,121.52021
1012108366,25.210304,121.66594
1012109076,25.081354,121.551674
1012109707,25.033031,121.55562
1012109807,25.189106,121.58348
1012110775,25.06742,121.5853
1012113920,25.133179,121.47627
1012114310,25.063349,121.60951
1012114946,25.082088,121.51423
1012116316,25.020615,121.623436
1012118796,25.11581,121.515045
1012119485,25.060375,121.52217
1012125671,25.12612,121.53388
1012129288,25.06331,121.59568
1012130193,25.210304,121.66594
1012130600,25.069466,121.544365
1012131538,25.028492,121.496086
1012131806,25.081343,121.552536
1012134221,25.058216,121.56282
1012137681,25.068876,121.53589
1012137731,25.063349,121.60951
1012140168,25.136892,121.49791
1012146079,25.103651,121.544205
1012154983,25.031883,121.58163
1012157568,25.040373,121.5792
1012163482,25.114403,121.51043
1012165862,25.210304,121.66594
1012166639,25.210304,121.66594
1012166725,25.06983,121.61787
1012168694,25.062572,121.6151
1012168870,25.095171,121.4996
1012169034,25.210304,121.66594
1012171897,25.068645,121.53293
1012172210,25.12266,121.49989
1012173526,25.05159,121.594185
1012176251,25.07941,121.51773
1012192838,25.118048,121.522804
1012196693,25.09746,121.51546
1012199033,25.06543,121.54894
1012201187,25.210304,121.66594
1012209067,25.112291,121.55867
1012210911,25.054157,121.6124
1012214550,25.134966,121.47023
1012216179,25.02407,121.5008
1012217780,25.12266,121.49989
1012218822,25.060621,121.52705
1012219891,25.05373,121.593544
1012221377,25.064,121.61143
1012222323,25.06299,121.52021
1012223450,25.210304,121.66594
1012225017,25.06356,121.62238
1012228755,25.063896,121.52431
1012230972,25.105026,121.51213
1012234343,25.07941,121.51773
1012238030,25.015598,121.54924
1012238131,25.082327,121.56551
1012240728,25.050228,121.52937
1012241214,25.053507,121.52388
1021001153,25.075132,121.61672
1021001736,25.027473,121.53617
1022005751,25.11938,121.51847
1022012874,25.049934,121.569496
1022013013,25.09631,121.52638
1022013379,25.019068,121.55136
1022015463,25.059471,121.55329
1022015984,25.044756,121.57514
1022018708,25.041016,121.545364
1022019694,25.04405,121.556335
1022021407,25.11841,121.50223
1022022942,25.11567,121.55152
1022025246,25.009779,121.58274
1022025335,25.067238,121.51844
