ID,Y,X
1011001141,25.07377,121.60695
1011001313,25.087723,121.510994
1011001711,25.210304,121.66594
1011001814,25.210304,121.66594
1012000139,25.087816,121.51135
1012000712,25.042952,121.55774
1012001537,25.031042,121.56034
1012001669,25.069954,121.51949
1012001775,25.05841,121.51329
1012001852,25.030441,121.55035
1012001888,25.120312,121.51069
1012002237,25.210304,121.66594
1012002305,25.021662,121.55335
1012002336,25.117172,121.533226
1012002348,25.06299,121.52021
1012002395,25.105803,121.51179
1012002428,25.07941,121.51773
1012002432,25.045319,121.516525
1012002496,25.101826,121.53396
1012003116,25.073435,121.60632
1012003426,25.046238,121.50343
1012004064,25.046597,121.580315
1012004200,25.08445,121.56132
1012004213,25.210304,121.66594
1012004491,25.036198,121.61764
1012005157,25.045893,121.547226
1012005302,25.058647,121.518135
1012005802,25.039865,121.543785
1012006051,25.140766,121.50348
1012006107,25.092836,121.50116
1012006163,25.034218,121.5611
1012006290,25.022097,121.49973
1012006735,25.105803,121.51179
1012006917,25.051313,121.5708
1012007099,25.124477,121.475876
1012007164,25.026482,121.530235
1012007378,25.06777,121.51846
1012007680,25.210304,121.66594
1012007804,25.06456,121.66594
1012007850,25.02672,121.54671
1012008420,25.210304,121.66594
1012009211,25.042276,121.5799
1012010767,25.029144,121.55873
1012011074,25.057426,121.57289
1012011336,25.03488,121.5341
1012011399,25.032816,121.54452
1012011431,25.02776,121.5656
1012011471,25.089525,121.56316
1012011588,25.041862,121.50041
1012011847,25.038925,121.57496
1012012396,25.126883,121.46786
1012012407,25.09784,121.51644
1012012436,25.017069,121.53437
1012013126,25.049511,121.55672
1012013165,25.210304,121.66594
1012013181,25.049845,121.565
1012013344,25.210304,121.66594
1012013533,25.107222,121.513504
1012013622,25.063396,121.59853
1012014076,25.122925,121.46976
1012014098,25.115131,121.62859
1012014371,25.053623,121.52785
1012014501,25.210304,121.66594
1012014697,25.210304,121.66594
1012015018,25.210304,121.66594
1012015339,25.033022,121.500854
1012015342,25.042738,121.55429
1012015459,25.12416,121.525955
1012015686,25.062853,121.51265
1012015734,25.03474,121.539345
1012015889,25.11556,121.51496
1012016103,25.054804,121.56992
1012016744,25.124477,121.475876
1012017786,25.210304,121.66594
1012018243,25.210304,121.66594
1012019221,25.210304,121.66594
1012019535,25.04163,121.54831
1012019756,25.002981,121.540726
1012019923,25.054773,121.59065
1012019948,25.063894,121.53727
1012020413,25.075964,121.58008
1012020674,25.106586,121.51317
1012020701,25.058977,121.56741
1012022271,25.055365,121.59826
1012022339,25.04683,121.58064
1012022397,25.069954,121.51949
1012022698,25.074945,121.52035
1012022959,25.10776,121.526505
1012023283,25.091887,121.519394
1012023363,25.061874,121.599464
1012023490,25.04529,121.50931
1012023959,25.064,121.61143
1012024337,25.084263,121.59197
1012024556,25.117376,121.516205
1012024594,25.063416,121.512146
1012024989,25.086426,121.5804
1012026257,25.075964,121.58008
1012026284,25.108713,121.52384
1012026307,25.085388,121.574585
1012026755,25.090166,121.52521
1012026780,25.210304,121.66594
1012027028,25.0426,121.56438
1012027129,25.05737,121.512886
1012027673,25.030893,121.50132
1012027943,25.045525,121.50309
1012028071,25.096571,121.532104
1012028269,25.043581,121.57391
1012028328,25.058125,121.60867
1012028773,25.210304,121.66594
1012029547,25.022736,121.50185
1012029621,25.051594,121.56997
1012029792,25.210304,121.66594
1012030106,25.084013,121.57853
1012030282,25.058125,121.60867
1012030358,25.060366,121.519775
1012030651,25.074677,121.580185
1012030797,25.06577,121.53987
1012030948,25.051447,121.567474
1012031885,25.080872,121.5223
1012012795,25.05541,121.60699
1012021398,25.02183,121.499115
1012030666,25.045418,121.56597
1012032112,25.0267,121.5005
1012032493,25.102833,121.52987
1012032565,25.068281,121.616066
1012032978,25.030237,121.55923
1012033147,25.062298,121.570366
1012033427,25.0564,121.52735
1012033430,25.130241,121.502716
1012033487,25.043837,121.5834
1012033858,25.059698,121.597115
1012033901,25.210304,121.57612
1012033944,25.036583,121.49777
1012034003,25.030832,121.57036
1012034702,25.092415,121.57238
1012036003,25.067438,121.517456
1012036027,25.018293,121.54558
1012036030,25.045418,121.56597
1012036429,25.036215,121.50475
1012036768,25.065832,121.53704
1012036840,25.115131,121.62859
1012037108,25.115131,121.62859
1012037254,25.0642,121.60031
1012038011,25.036798,121.50277
1012038028,25.030125,121.49706
1012038995,25.082035,121.58057
1012039260,25.10081,121.53758
1012039512,25.05567,121.52294
1012039782,25.12266,121.49989
1012040186,25.062853,121.51265
1012040279,25.09974,121.52789
1012041482,25.015427,121.534874
1012041507,25.042747,121.57976
1012041706,25.057524,121.61244
1012042025,25.075653,121.5149
1012042211,25.091135,121.52391
1012042305,25.075407,121.51928
1012042858,25.04587,121.55146
1012042917,25.05809,121.56329
1012043018,25.034838,121.53048
1012043393,25.080872,121.5223
1012043774,25.210304,121.66594
1012044199,25.077688,121.51059
1012044379,25.210304,121.66594
1012044525,25.058859,121.56394
1012045008,25.063349,121.60951
1012045063,25.00136,121.554726
1012045194,25.044733,121.5761
1012045701,25.029352,121.52125
1012045727,25.07941,121.51773
1012045830,25.061937,121.55945
1012045860,25.046314,121.50851
1012046430,25.077688,121.51059
1012046648,25.061636,121.54408
1012047650,25.069895,121.61645
1012047742,25.13838,121.50238
1012047782,25.057426,121.57289
1012048414,25.034634,121.529976
1012048511,25.065979,121.543884
1012048702,25.06191,121.59973
1012049495,25.02474,121.560524
1012050448,25.094492,121.5504
1012050572,25.045162,121.52393
1012050698,25.00421,121.58488
1012051039,25.049547,121.54124
1012051046,25.067352,121.54233
1012051364,25.038528,121.53386
1012052190,25.089956,121.51168
1012052214,25.037731,121.568436
1012052224,25.103935,121.534935
1012052291,25.041348,121.586426
1012052367,25.061636,121.54408
1012052507,25.024452,121.55465
1012052612,25.065613,121.52873
1012053046,25.054804,121.56992
1012053666,25.04546,121.53604
1012053752,25.11423,121.5249
1012053821,25.041862,121.50041
1012054558,25.064087,121.532364
1012054889,25.087029,121.55853
1012054935,25.054167,121.56204
1012054946,25.060219,121.52032
