發生時間,車種,Y,X
2012-03-01 02:35:00,普通重型-機車,25.04056,121.4984
2012-03-01 00:00:00,自用-小客車;普通重型-機車,25.09657,121.5321
2012-03-01 00:23:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.06390,121.5243
2012-03-01 00:40:00,計程車-小客車;普通重型-機車;普通重型-機車,25.17601,121.4428
2012-03-01 01:05:00,普通重型-機車;普通重型-機車,25.02701,121.5059
2012-03-01 02:52:00,自用-小客車;行人-人,25.03666,121.5596
2012-03-01 06:09:00,自用-小客車;普通重型-機車,25.06389,121.5373
2012-03-01 07:00:00,普通重型-機車;普通重型-機車,25.12448,121.4759
2012-03-01 07:20:00,普通重型-機車;普通重型-機車;普通輕型-機車,25.12448,121.4759
2012-03-01 07:30:00,普通重型-機車,25.21030,121.6659
2012-03-01 07:30:00,租賃車-小客車;計程車-小客車;腳踏自行車-慢車,25.02553,121.5037
2012-03-01 07:40:00,普通重型-機車;普通重型-機車,25.04580,121.5218
2012-03-01 07:52:00,自用-小客車;普通重型-機車,25.02547,121.5719
2012-03-01 07:53:00,普通重型-機車;普通輕型-機車;普通重型-機車,25.03949,121.5068
2012-03-01 08:00:00,普通重型-機車,25.00325,121.5526
2012-03-01 08:10:00,計程車-小客車;普通輕型-機車,25.12121,121.5115
2012-03-01 08:46:00,自用-小客車;普通重型-機車,25.06255,121.5288
2012-03-01 08:53:00,普通重型-機車,25.06036,121.5148
2012-03-01 09:00:00,自用-小客車;普通重型-機車,25.12448,121.4759
2012-03-01 09:24:00,普通重型-機車;計程車-小客車,25.21030,121.6659
2012-03-01 09:40:00,自用-小客車;普通重型-機車,25.07326,121.5380
2012-03-01 10:13:00,普通重型-機車;自用-小客車,25.04958,121.5222
2012-03-01 10:20:00,普通重型-機車;計程車-小客車,25.06391,121.5807
2012-03-01 10:20:00,自用-小貨車;普通重型-機車;普通重型-機車,25.06285,121.5126
2012-03-01 10:30:00,自用-小客車;行人-人,25.05232,121.5166
2012-03-01 10:35:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2012-03-01 10:40:00,自用-小客車;普通重型-機車,25.08730,121.5656
2012-03-01 10:57:00,計程車-小客車;普通重型-機車,25.05272,121.5238
2012-03-01 11:40:00,自用-小客車;普通重型-機車,25.04934,121.5221
2012-03-01 11:40:00,自用-小客車;行人-人,25.03949,121.5068
2012-03-01 11:41:00,計程車-小客車;普通重型-機車,25.04402,121.5487
2012-03-01 11:49:00,自用-小客車;普通重型-機車,25.04518,121.5326
2012-03-01 11:55:00,自用-小客車;腳踏自行車-慢車,25.03993,121.5719
2012-03-01 12:00:00,計程車-小客車;行人-人,25.08431,121.5491
2012-03-01 12:00:00,計程車-小客車;行人-人,25.03986,121.5438
2012-03-01 12:20:00,普通重型-機車,25.13560,121.5493
2012-03-01 12:30:00,自用-小客車;計程車-小客車,25.03468,121.5446
2012-03-01 12:55:00,普通重型-機車;普通重型-機車,25.02827,121.5355
2012-03-01 12:59:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-01 13:04:00,自用-小貨車;普通重型-機車,25.09974,121.5279
2012-03-01 13:30:00,計程車-小客車;普通重型-機車,25.09114,121.5239
2012-03-01 13:45:00,自用-小客車;普通重型-機車,25.02959,121.4965
2012-03-01 13:55:00,普通重型-機車;普通重型-機車,25.11791,121.5180
2012-03-01 15:00:00,普通重型-機車;計程車-小客車,25.10715,121.5191
2012-03-01 15:30:00,普通重型-機車;計程車-小客車,25.05798,121.5297
2012-03-01 16:00:00,普通輕型-機車;普通重型-機車,25.06299,121.5202
2012-03-01 16:10:00,普通重型-機車;普通重型-機車,25.11537,121.5138
2012-03-01 16:45:00,普通重型-機車;普通重型-機車,25.02988,121.5438
2012-03-01 16:50:00,自用-小客車;普通重型-機車,25.12666,121.5030
2012-03-01 16:52:00,普通重型-機車;普通重型-機車,25.05016,121.5597
2012-03-01 17:45:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04993,121.5695
2012-03-01 18:20:00,普通輕型-機車;行人-人,25.11552,121.5211
2012-03-01 18:25:00,自用-小客車;普通重型-機車,25.06959,121.6176
2012-03-01 18:29:00,自用-小客車;行人-人,25.12416,121.5260
2012-03-01 19:03:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04163,121.5483
2012-03-01 19:15:00,自用-小客車;普通重型-機車;普通重型-機車,25.08581,121.5612
2012-03-01 19:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04371,121.5597
2012-03-01 19:40:00,普通重型-機車;自用-小客車;計程車-小客車,25.09657,121.5321
2012-03-01 19:47:00,行人-人;普通重型-機車,25.03989,121.5024
2012-03-01 20:00:00,自用-小客車;普通重型-機車,25.03326,121.5554
2012-03-01 20:13:00,自用-小客車;普通重型-機車,25.19537,121.6078
2012-03-01 20:20:00,普通重型-機車;行人-人,25.04979,121.5126
2012-03-01 21:25:00,計程車-小客車;普通重型-機車;普通重型-機車,25.08056,121.5845
2012-03-01 21:59:00,普通重型-機車;普通重型-機車;其他人-人,25.08710,121.5092
2012-03-01 22:00:00,計程車-小客車;行人-人,25.06050,121.5329
2012-03-01 22:19:00,計程車-小客車;普通重型-機車,25.05905,121.5553
2012-03-01 22:55:00,自用-小客車;普通重型-機車;自用-小客車,25.02168,121.5559
2012-03-01 23:40:00,普通輕型-機車,25.09650,121.5198
2012-03-01 23:45:00,普通重型-機車,25.24437,121.7301
2012-03-02 06:55:00,普通重型-機車;行人-人,25.00878,121.5398
2012-03-02 07:06:00,自用-小客車;普通重型-機車,25.04919,121.5858
2012-03-02 07:15:00,自用-小客車;普通重型-機車,25.03640,121.5784
2012-03-02 08:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.02949,121.5395
2012-03-02 08:19:00,普通重型-機車;普通重型-機車,25.10022,121.5114
2012-03-02 08:20:00,普通重型-機車;行人-人,25.07205,121.6205
2012-03-02 08:30:00,普通重型-機車;普通重型-機車,25.07752,121.5900
2012-03-02 08:55:00,自用-小客車;普通輕型-機車,25.03493,121.4924
2012-03-02 09:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.11871,121.5071
2012-03-02 09:18:00,普通重型-機車;普通重型-機車;自用-小客車,25.03815,121.5829
2012-03-02 09:26:00,自用-小客車;普通重型-機車;普通重型-機車,25.04883,121.5801
2012-03-02 09:39:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-02 10:10:00,自用-小客車;行人-人,25.04683,121.5806
2012-03-02 11:11:00,計程車-小客車;普通重型-機車,25.06413,121.5227
2012-03-02 11:20:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-02 11:30:00,普通重型-機車;腳踏自行車-慢車,25.08293,121.5117
2012-03-02 11:40:00,普通重型-機車;普通重型-機車,25.04646,121.5568
2012-03-02 12:09:00,普通輕型-機車;普通重型-機車,25.13034,121.4713
2012-03-02 12:32:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-02 12:45:00,普通重型-機車;大型重型2-機車;普通重型-機車,25.10232,121.5533
2012-03-02 13:25:00,計程車-小客車;普通重型-機車,25.13024,121.5027
2012-03-02 14:20:00,計程車-小客車;行人-人,25.04398,121.5467
2012-03-02 14:40:00,計程車-小客車;計程車-小客車,25.21030,121.6659
2012-03-02 14:40:00,普通重型-機車;普通重型-機車,25.00243,121.5529
2012-03-02 14:45:00,普通重型-機車;自用-小客車;普通重型-機車,25.05294,121.5577
2012-03-02 15:33:00,自用-小客車;普通重型-機車,25.08054,121.5733
2012-03-02 15:40:00,計程車-小客車;普通重型-機車,25.03092,121.5078
2012-03-02 17:10:00,自用-小客車;行人-人,25.07752,121.5900
2012-03-02 17:20:00,普通重型-機車;計程車-小客車,25.01680,121.5389
2012-03-02 17:20:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-02 17:34:00,自用-小客車;行人-人,25.04993,121.5695
2012-03-02 17:40:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.17601,121.4428
2012-03-02 18:35:00,普通重型-機車;普通重型-機車,25.06400,121.5170
2012-03-02 18:48:00,普通重型-機車;腳踏自行車-慢車,25.04611,121.5533
2012-03-02 18:57:00,普通重型-機車;行人-人,25.05552,121.5519
2012-03-02 19:10:00,普通重型-機車;普通重型-機車,25.06248,121.5339
2012-03-02 20:09:00,普通重型-機車;自用-小客車,25.08086,121.5456
2012-03-02 20:10:00,普通輕型-機車;自用-小客車,25.06437,121.5195
2012-03-02 20:15:00,普通重型-機車;普通重型-機車,25.10372,121.5272
2012-03-02 20:30:00,自用-小客車;普通重型-機車,25.13742,121.5110
2012-03-02 21:20:00,普通重型-機車;腳踏自行車-慢車,25.10360,121.5256
2012-03-02 21:31:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.03389,121.5080
2012-03-02 21:50:00,普通重型-機車;行人-人,25.02505,121.5564
2012-03-02 22:00:00,自用-小客車;普通重型-機車,25.04602,121.5583
2012-03-02 22:05:00,計程車-小客車;普通重型-機車,25.04643,121.5583
2012-03-02 22:08:00,計程車-小客車;行人-人,25.03083,121.5704
2012-03-02 22:20:00,自用-小客車;普通重型-機車;普通重型-機車,25.08034,121.5473
2012-03-02 22:36:00,普通重型-機車;行人-人,25.05016,121.5598
2012-03-02 23:00:00,計程車-小客車;行人-人,25.05585,121.5559
2012-03-03 00:20:00,普通重型-機車;計程車-小客車,25.06409,121.5320
2012-03-03 00:35:00,普通重型-機車;行人-人,25.08907,121.5181
2012-03-03 01:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.09657,121.5321
2012-03-03 01:21:00,自用-小客車;自用-小客車;自用-小客車,25.04684,121.5755
2012-03-03 01:38:00,自用-小客車;普通重型-機車,25.04982,121.5107
2012-03-03 04:11:00,自用-小客車;自用-小客車,25.06731,121.5764
2012-03-03 06:38:00,普通重型-機車;普通重型-機車,25.05116,121.5564
2012-03-03 07:10:00,自用-小客車;普通輕型-機車,25.03225,121.4970
2012-03-03 07:11:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-03-03 07:28:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-03-03 07:35:00,自用-小客車;普通重型-機車,25.04927,121.5361
2012-03-03 07:36:00,普通重型-機車;普通重型-機車,25.05608,121.5628
2012-03-03 07:51:00,腳踏自行車-慢車;自用-小客車,25.04886,121.5516
2012-03-03 07:52:00,自用-小客車;普通重型-機車;普通重型-機車,25.06028,121.5709
2012-03-03 08:00:00,自用-小客車;行人-人,25.12578,121.5342
2012-03-03 08:46:00,自用-小客車;普通重型-機車,25.00294,121.6000
2012-03-03 08:50:00,普通輕型-機車;計程車-小客車,25.02729,121.5703
2012-03-03 08:57:00,普通重型-機車;普通重型-機車,25.06167,121.5476
2012-03-03 09:00:00,腳踏自行車-慢車;自用-小客車,25.11718,121.5290
2012-03-03 09:20:00,自用-小客車;普通輕型-機車,25.11641,121.5086
2012-03-03 09:25:00,普通重型-機車;自用-小客車,25.06488,121.5223
2012-03-03 09:30:00,營業用-大貨車;普通重型-機車,25.12448,121.4759
2012-03-03 09:31:00,普通重型-機車;普通重型-機車;自用-小貨車;普通重型-機車,25.01543,121.5349
2012-03-03 09:56:00,計程車-小客車;普通重型-機車,25.06979,121.6196
2012-03-03 10:15:00,自用-小貨車;普通重型-機車;自用-小客車,25.04275,121.5798
2012-03-03 10:30:00,自用-小客車;普通重型-機車,25.06906,121.6162
2012-03-03 10:38:00,自用-小客車;普通重型-機車,25.06374,121.5384
2012-03-03 10:45:00,自用-小客車;普通重型-機車,25.06834,121.5274
2012-03-03 10:55:00,自用-小客車;普通重型-機車;普通重型-機車,25.04993,121.5695
2012-03-03 11:14:00,民營公車-大客車;普通重型-機車,25.06389,121.5373
2012-03-03 11:40:00,其他車-其他車;普通重型-機車;普通重型-機車;普通重型-機車,25.06831,121.6128
2012-03-03 12:04:00,自用-小客車;普通重型-機車,25.03912,121.5666
2012-03-03 13:20:00,普通重型-機車;普通重型-機車;普通輕型-機車;普通輕型-機車;普通重型-機車,25.21030,121.6659
2012-03-03 13:20:00,自用-小客車;普通重型-機車,25.06596,121.5816
2012-03-03 13:30:00,普通重型-機車;普通重型-機車,25.08087,121.5223
2012-03-03 13:42:00,自用-小客車;腳踏自行車-慢車,25.03387,121.5746
2012-03-03 14:50:00,自用-小客車;普通重型-機車,25.05874,121.5229
2012-03-03 15:40:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-03-03 15:40:00,自用-小客車;普通重型-機車,25.04476,121.5751
2012-03-03 16:24:00,普通輕型-機車;普通重型-機車,25.06437,121.5195
2012-03-03 16:30:00,自用-小貨車;行人-人,25.05752,121.6124
2012-03-03 17:20:00,普通重型-機車;行人-人,25.07315,121.5191
2012-03-03 17:35:00,計程車-小客車;普通重型-機車,25.03912,121.5666
2012-03-03 17:50:00,腳踏自行車-慢車,25.11418,121.5659
2012-03-03 18:04:00,自用-小客車;普通重型-機車;普通重型-機車,25.05716,121.5610
2012-03-03 18:15:00,普通重型-機車;行人-人,25.06389,121.5373
2012-03-03 18:15:00,自用-小客車;普通重型-機車,25.08292,121.6013
2012-03-03 18:20:00,普通重型-機車;普通重型-機車;其他人-人,25.05955,121.5371
2012-03-03 18:20:00,普通重型-機車;計程車-小客車,25.02922,121.5508
2012-03-03 18:23:00,民營公車-大客車;行人-人,25.04869,121.5615
