發生時間,車種,Y,X
2013-05-01 03:50:00,自用-小貨車;行人-人,25.06285,121.5126
2013-05-01 05:30:00,普通重型-機車;計程車-小客車,25.02146,121.5601
2013-05-01 07:37:00,計程車-小客車;普通重型-機車,25.03238,121.5448
2013-05-01 07:40:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2013-05-01 08:00:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-05-01 08:00:00,普通重型-機車;自用-小客車,25.04794,121.5681
2013-05-01 08:05:00,普通重型-機車,25.13764,121.4820
2013-05-01 08:10:00,計程車-小客車;普通重型-機車,25.04703,121.5189
2013-05-01 08:10:00,普通重型-機車,25.14109,121.4816
2013-05-01 08:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.03302,121.5009
2013-05-01 08:30:00,計程車-小客車;行人-人,25.04134,121.5630
2013-05-01 09:00:00,自用-小客車;行人-人,25.06456,121.6659
2013-05-01 09:30:00,營業用-小貨車;普通重型-機車,25.08227,121.5947
2013-05-01 09:43:00,租賃車-小客車;普通重型-機車,25.04171,121.5576
2013-05-01 10:30:00,自用-小客車;普通重型-機車,25.06255,121.5288
2013-05-01 11:11:00,自用-小客車;普通重型-機車,25.00967,121.5611
2013-05-01 11:51:00,自用-小客車;普通重型-機車,25.08722,121.5136
2013-05-01 12:15:00,普通重型-機車;普通重型-機車,25.11430,121.5136
2013-05-01 13:00:00,普通重型-機車;自用-小客車,25.24437,121.7301
2013-05-01 13:50:00,普通重型-機車;租賃車-小客車;普通重型-機車,25.03429,121.5769
2013-05-01 14:00:00,普通重型-機車;普通重型-機車,25.03394,121.4928
2013-05-01 14:19:00,自用-小客車;普通重型-機車,25.09284,121.5170
2013-05-01 15:12:00,普通重型-機車;自用-小客車,25.04824,121.5577
2013-05-01 17:10:00,自用-小客車;普通輕型-機車,25.08583,121.5659
2013-05-01 17:20:00,自用-小客車;普通重型-機車,25.04962,121.5447
2013-05-01 17:30:00,普通重型-機車;普通重型-機車,25.03949,121.5068
2013-05-01 17:50:00,自用-小貨車;普通重型-機車;普通重型-機車,25.06485,121.5302
2013-05-01 18:40:00,普通重型-機車;腳踏自行車-慢車;自用-小客車,25.12194,121.5153
2013-05-01 19:30:00,自用-小客車;普通重型-機車,25.05836,121.5829
2013-05-01 19:32:00,普通重型-機車;普通輕型-機車,25.03316,121.5500
2013-05-01 20:00:00,普通重型-機車;普通重型-機車,25.04829,121.5446
2013-05-01 20:00:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.13920,121.5042
2013-05-01 20:52:00,普通重型-機車;自用-小貨車;普通重型-機車,25.21030,121.6659
2013-05-01 21:48:00,自用-小客車;自用-小貨車;自用-小客車,25.08087,121.5223
2013-05-01 21:50:00,大型重型1-機車;自用-小客車,25.03822,121.5566
2013-05-01 22:00:00,計程車-小客車;普通重型-機車;普通重型-機車,25.05362,121.5279
2013-05-01 22:50:00,計程車-小客車;普通重型-機車,25.12452,121.5320
2013-05-01 22:59:00,計程車-小客車;自用-小客車;自用-小客車,25.03450,121.5504
2013-05-01 23:20:00,自用-小客車;普通重型-機車;普通重型-機車,25.06390,121.5243
2013-05-01 23:40:00,普通重型-機車;計程車-小客車,25.04186,121.5004
2013-05-02 00:15:00,普通重型-機車;自用-小客車,25.02544,121.5718
2013-05-02 01:15:00,自用-小客車;普通重型-機車,25.09365,121.5267
2013-05-02 04:30:00,普通輕型-機車;自用-小客車,25.06917,121.5435
2013-05-02 05:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.01993,121.4957
2013-05-02 05:38:00,計程車-小客車;普通重型-機車,25.06390,121.5243
2013-05-02 05:38:00,普通重型-機車;普通重型-機車,25.06444,121.5330
2013-05-02 07:00:00,自用-小貨車;普通重型-機車;計程車-小客車;自用-小貨車,25.02355,121.5290
2013-05-02 07:15:00,普通重型-機車;自用-小貨車,25.04413,121.5180
2013-05-02 07:19:00,普通重型-機車;普通重型-機車,25.04893,121.5625
2013-05-02 07:50:00,普通重型-機車;普通重型-機車,25.02162,121.5500
2013-05-02 07:50:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12448,121.4759
2013-05-02 07:55:00,自用-小客車;民營公車-大客車,25.03754,121.5029
2013-05-02 08:24:00,普通重型-機車;計程車-小客車,25.05407,121.5187
2013-05-02 08:25:00,自用-小客車;行人-人,25.05597,121.5221
2013-05-02 08:30:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-05-02 08:35:00,自用-小客車;普通輕型-機車,25.04893,121.5129
2013-05-02 08:50:00,普通重型-機車;計程車-小客車,25.06940,121.5410
2013-05-02 08:53:00,普通重型-機車;普通輕型-機車,25.01393,121.5305
2013-05-02 09:20:00,其他車-其他車;租賃車-小客車;腳踏自行車-慢車,25.02634,121.5473
2013-05-02 09:20:00,普通重型-機車;自用-小客車,25.07764,121.5149
2013-05-02 10:20:00,普通重型-機車;自用-小客車,25.04580,121.5218
2013-05-02 11:12:00,普通重型-機車;自用-小客車,25.00355,121.5499
2013-05-02 11:18:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-05-02 11:26:00,自用-小客車;普通重型-機車,25.05592,121.5492
2013-05-02 11:40:00,普通重型-機車;普通重型-機車,25.04239,121.5896
2013-05-02 11:40:00,普通重型-機車;普通重型-機車,25.07769,121.5106
2013-05-02 12:00:00,計程車-小客車;普通重型-機車;普通重型-機車,25.03468,121.5446
2013-05-02 12:40:00,自用-小客車;普通重型-機車,25.12323,121.5259
2013-05-02 12:40:00,普通重型-機車;自用-小貨車;普通重型-機車,25.10943,121.4968
2013-05-02 13:50:00,普通重型-機車;普通輕型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.04848,121.5303
2013-05-02 14:05:00,自用-小客車;民營公車-大客車,25.11531,121.5208
2013-05-02 14:15:00,自用-小客車;普通重型-機車,25.06389,121.5373
2013-05-02 14:20:00,普通重型-機車;計程車-小客車,25.05050,121.5591
2013-05-02 14:54:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-05-02 15:00:00,自用-小客車;普通重型-機車,25.18335,121.4459
2013-05-02 15:50:00,普通重型-機車,25.10377,121.5269
2013-05-02 16:40:00,計程車-小客車;普通重型-機車,25.05579,121.5611
2013-05-02 17:30:00,普通重型-機車;普通重型-機車,25.01914,121.5618
2013-05-02 17:36:00,普通重型-機車;自用-小客車,25.21030,121.6659
2013-05-02 17:50:00,自用-小客車;普通重型-機車,25.02615,121.5363
2013-05-02 18:20:00,自用-小客車;行人-人,25.08228,121.5485
2013-05-02 18:20:00,自用-小客車;普通重型-機車,25.06643,121.5723
2013-05-02 18:57:00,普通重型-機車,25.00382,121.5700
2013-05-02 19:15:00,普通重型-機車;普通重型-機車,25.21030,121.6659
