發生時間,車種,Y,X
2012-06-01 00:53:00,自用-小貨車;自用-小貨車,25.21030,121.6659
2012-06-01 07:23:00,自用-小客車;普通重型-機車,25.04433,121.6202
2012-06-01 07:45:00,自用-小客車;普通重型-機車,25.08862,121.5600
2012-06-01 08:00:00,普通重型-機車;普通重型-機車,25.12121,121.5115
2012-06-01 08:28:00,自用-小客車;普通重型-機車,25.06128,121.5327
2012-06-01 08:30:00,營業用-小貨車;普通重型-機車,25.00022,121.5763
2012-06-01 08:45:00,自用-小客車;普通重型-機車,25.10776,121.5265
2012-06-01 09:40:00,計程車-小客車;普通重型-機車,25.00297,121.5914
2012-06-01 09:47:00,普通重型-機車;普通重型-機車;計程車-小客車,25.21030,121.6659
2012-06-01 10:00:00,自用-小客車;普通重型-機車,25.10721,121.5327
2012-06-01 10:13:00,自用-小客車;普通重型-機車,25.04358,121.5036
2012-06-01 10:29:00,普通重型-機車;自用-小客車,25.14801,121.4913
2012-06-01 10:40:00,自用-小貨車;普通輕型-機車,25.06605,121.5202
2012-06-01 11:10:00,普通重型-機車;行人-人,25.13378,121.5044
2012-06-01 11:15:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-06-01 11:56:00,自用-小客車;普通輕型-機車,25.08478,121.5864
2012-06-01 12:37:00,計程車-小客車;普通重型-機車,25.04817,121.5302
2012-06-01 13:05:00,普通重型-機車;租賃車-小客車,25.03387,121.5746
2012-06-01 13:30:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-06-01 13:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.10938,121.5127
2012-06-01 14:10:00,普通重型-機車;普通重型-機車,25.06846,121.5257
2012-06-01 14:20:00,普通重型-機車;普通輕型-機車;普通重型-機車,25.08486,121.5199
2012-06-01 14:30:00,自用-小客車;普通重型-機車,25.08659,121.5810
2012-06-01 14:45:00,普通重型-機車;普通重型-機車,25.05783,121.5808
2012-06-01 14:56:00,普通重型-機車;普通重型-機車,25.05003,121.5126
2012-06-01 15:00:00,自用-小客車;普通重型-機車,25.13731,121.5476
2012-06-01 15:00:00,計程車-小客車;行人-人,25.06239,121.5450
2012-06-01 15:10:00,普通重型-機車;普通重型-機車,25.12416,121.5260
2012-06-01 15:36:00,普通重型-機車;自用-小客車,25.04919,121.5858
2012-06-01 16:04:00,計程車-小客車;普通重型-機車;計程車-小客車,25.05375,121.5499
2012-06-01 16:24:00,普通重型-機車;行人-人,25.06690,121.5437
2012-06-01 16:42:00,自用-小客車;普通重型-機車,25.03621,121.5048
2012-06-01 17:00:00,自用-大貨車;自用-小客車,25.13467,121.4996
2012-06-01 17:15:00,普通重型-機車;自用-小客車,25.12121,121.5115
2012-06-01 17:15:00,自用-小貨車;普通重型-機車,25.09657,121.5321
2012-06-01 17:30:00,普通重型-機車;自用-小貨車;普通重型-機車,25.02812,121.5212
2012-06-01 17:40:00,普通重型-機車;自用-小客車,25.12506,121.5039
2012-06-01 18:00:00,自用-小客車;普通重型-機車;普通重型-機車,25.13580,121.5299
2012-06-01 18:10:00,普通重型-機車;普通重型-機車,25.02348,121.5511
2012-06-01 18:40:00,自用-小客車;普通重型-機車;普通重型-機車,25.12438,121.5301
2012-06-01 19:25:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12448,121.4759
2012-06-01 19:34:00,腳踏自行車-慢車;自用-小客車,25.05294,121.5577
2012-06-01 19:41:00,計程車-小客車;普通重型-機車,25.06815,121.5798
2012-06-01 20:20:00,普通輕型-機車;普通重型-機車;普通輕型-機車,25.21030,121.6659
2012-06-01 20:27:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2012-06-01 20:36:00,普通重型-機車;租賃車-小客車,25.06567,121.5442
2012-06-01 20:36:00,營業用-小貨車;普通重型-機車,25.06019,121.6102
2012-06-01 21:15:00,普通重型-機車,25.11515,121.5207
2012-06-01 21:20:00,普通重型-機車;腳踏自行車-慢車;自用-小客車,25.04131,121.5815
2012-06-01 21:50:00,普通重型-機車;自用-小客車,25.05875,121.5709
2012-06-01 22:15:00,普通重型-機車;普通重型-機車;普通重型-機車,25.02718,121.5552
2012-06-01 22:47:00,自用-小客車;普通重型-機車,25.04460,121.5650
2012-06-01 22:50:00,計程車-小客車;普通重型-機車,25.14554,121.5038
2012-06-02 01:14:00,普通重型-機車;自用-小客車,25.21030,121.6659
2012-06-02 02:15:00,普通重型-機車;普通重型-機車,25.00019,121.5974
2012-06-02 04:23:00,普通重型-機車;普通重型-機車,25.19537,121.6078
2012-06-02 05:13:00,普通重型-機車,25.05756,121.5509
2012-06-02 06:17:00,普通重型-機車,25.08095,121.5843
2012-06-02 08:45:00,普通重型-機車;普通重型-機車,25.08254,121.5459
2012-06-02 09:05:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05316,121.5189
2012-06-02 09:10:00,自用-小客車;行人-人,25.04468,121.5551
2012-06-02 09:20:00,自用-小客車;普通重型-機車,25.12563,121.4665
2012-06-02 09:35:00,普通重型-機車;普通重型-機車,25.13200,121.5025
2012-06-02 10:52:00,自用-小客車;普通重型-機車,25.13894,121.5478
2012-06-02 11:30:00,自用-小客車;普通輕型-機車,25.21030,121.6659
2012-06-02 12:05:00,自用-小客車;普通重型-機車,25.06417,121.5254
2012-06-02 12:45:00,大型重型1-機車;普通重型-機車;大型重型1-機車,25.13778,121.4963
2012-06-02 12:50:00,普通重型-機車;普通重型-機車;自用-小客車,25.03033,121.5068
2012-06-02 13:00:00,自用-小貨車;普通重型-機車,25.06868,121.5784
2012-06-02 13:00:00,計程車-小客車;普通重型-機車,25.03164,121.5012
2012-06-02 13:45:00,自用-小客車;普通重型-機車;普通重型-機車,25.12688,121.4679
2012-06-02 14:00:00,普通重型-機車;警備車-特種車,25.07242,121.5396
2012-06-02 14:00:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-02 14:30:00,普通輕型-機車;自用-小客車,25.10943,121.5160
2012-06-02 14:45:00,自用-小客車;普通重型-機車,25.03335,121.5330
2012-06-02 15:00:00,普通重型-機車;自用-小客車,25.06485,121.5236
2012-06-02 15:48:00,其他車-其他車;普通重型-機車,25.05168,121.5205
2012-06-02 16:30:00,計程車-小客車;普通重型-機車;普通輕型-機車,25.09241,121.5724
2012-06-02 16:45:00,計程車-小客車;普通重型-機車,25.04112,121.5485
2012-06-02 16:45:00,其他車-其他車;普通重型-機車,25.07596,121.5801
2012-06-02 16:50:00,行人-人;普通重型-機車,25.21030,121.6659
2012-06-02 16:55:00,自用-小客車;普通重型-機車,25.02529,121.5013
2012-06-02 17:00:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-02 17:00:00,自用-小客車;普通重型-機車;其他人-人;其他人-人,25.12519,121.4657
2012-06-02 17:00:00,普通重型-機車;普通重型-機車,25.12018,121.5006
2012-06-02 17:03:00,普通重型-機車;計程車-小客車,25.08224,121.5679
2012-06-02 18:11:00,自用-小客車;普通重型-機車;普通重型-機車,25.08363,121.5944
2012-06-02 18:51:00,自用-小客車;普通重型-機車,25.08521,121.5690
2012-06-02 18:53:00,普通輕型-機車;計程車-小客車,25.03029,121.5622
2012-06-02 19:15:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-02 21:45:00,普通重型-機車;自用-小客車,25.08471,121.5829
2012-06-02 22:25:00,普通輕型-機車;自用-小客車,25.12121,121.5115
2012-06-02 22:30:00,普通重型-機車;自用-大貨車;自用-小客車,25.07769,121.5106
2012-06-02 22:34:00,自用-大貨車;普通重型-機車,25.05013,121.5230
2012-06-02 23:25:00,計程車-小客車;普通重型-機車,25.05100,121.5141
2012-06-02 23:58:00,普通重型-機車;普通重型-機車,25.04587,121.5521
2012-06-02 19:00:00,普通重型-機車,25.02168,121.5559
2012-06-03 02:08:00,普通重型-機車;自用-小客車,25.21030,121.6659
2012-06-03 03:25:00,自用-小客車;普通重型-機車,25.13767,121.5431
2012-06-03 06:45:00,普通重型-機車;普通重型-機車,25.07941,121.5177
2012-06-03 07:10:00,計程車-小客車;普通重型-機車;計程車-小客車,25.03302,121.5009
2012-06-03 08:40:00,普通重型-機車;自用-小客車,25.06516,121.5269
2012-06-03 08:40:00,自用-小客車;普通重型-機車,25.07222,121.5708
2012-06-03 09:18:00,行人-人;普通重型-機車,25.09751,121.5258
2012-06-03 09:40:00,行人-人;普通重型-機車,25.02772,121.5151
2012-06-03 09:54:00,普通輕型-機車;普通重型-機車,25.06389,121.5373
2012-06-03 11:15:00,自用-小客車;普通重型-機車,25.04580,121.5218
2012-06-03 11:30:00,普通重型-機車;普通重型-機車,25.03514,121.5388
2012-06-03 12:05:00,自用-小客車;普通重型-機車;自用-小客車,25.06963,121.6180
2012-06-03 12:30:00,自用-小客車;普通重型-機車,25.11308,121.5110
2012-06-03 12:30:00,普通重型-機車;自用-小客車,25.13640,121.5475
2012-06-03 13:30:00,自用-小客車;普通重型-機車,25.05852,121.5685
2012-06-03 13:55:00,其他車-其他車;普通重型-機車;普通重型-機車,25.02367,121.5517
2012-06-03 14:07:00,普通輕型-機車;普通重型-機車;普通輕型-機車,25.18335,121.4459
2012-06-03 14:10:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-03 14:40:00,租賃車-小客車;遊覽車-大客車,25.15325,121.5064
2012-06-03 15:20:00,自用-小貨車;普通重型-機車;普通重型-機車,25.09657,121.5321
2012-06-03 15:20:00,自用-小客車;普通重型-機車;普通重型-機車,25.06194,121.5594
2012-06-03 15:40:00,普通重型-機車;普通重型-機車;自用-小客車;自用-小客車;普通重型-機車,25.02210,121.5496
2012-06-03 15:45:00,普通重型-機車;自用-小客車;自用-小客車,25.06410,121.5311
2012-06-03 16:45:00,自用-小客車;普通輕型-機車,25.10073,121.5280
2012-06-03 17:20:00,普通重型-機車;普通輕型-機車,25.04692,121.5816
2012-06-03 17:36:00,普通重型-機車;自用-小客車,25.03943,121.5519
2012-06-03 17:45:00,自用-小客車;行人-人,25.09657,121.5321
2012-06-03 17:47:00,計程車-小客車;普通重型-機車;普通重型-機車,25.06253,121.5278
2012-06-03 18:15:00,普通重型-機車;普通重型-機車,25.02210,121.5496
2012-06-03 18:15:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.03542,121.5162
2012-06-03 19:20:00,租賃車-小客車;普通重型-機車,25.03233,121.5499
2012-06-03 19:40:00,普通重型-機車;普通重型-機車,25.10296,121.5308
2012-06-03 19:50:00,自用-小客車;行人-人,25.04961,121.5735
2012-06-03 20:05:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.21030,121.6659
2012-06-03 20:10:00,自用-小貨車;普通重型-機車;普通重型-機車,25.04069,121.5372
2012-06-03 21:20:00,普通重型-機車;普通輕型-機車,25.03912,121.5666
2012-06-03 21:23:00,自用-小客車;普通重型-機車,25.02717,121.5557
2012-06-03 21:50:00,普通重型-機車;行人-人,25.03083,121.5704
2012-06-03 22:35:00,行人-人;普通重型-機車,25.05592,121.5217
2012-06-03 22:54:00,普通輕型-機車;計程車-小客車,25.13762,121.5038
2012-06-03 23:21:00,普通重型-機車;普通重型-機車,25.04944,121.5642
2012-06-03 23:55:00,普通重型-機車;計程車-小客車,25.03852,121.5344
2012-06-04 00:48:00,計程車-小客車;行人-人,25.21030,121.6659
2012-06-04 01:07:00,普通重型-機車;普通重型-機車,25.00429,121.5853
2012-06-04 06:15:00,計程車-小客車;普通重型-機車,25.06485,121.5302
2012-06-04 07:50:00,普通重型-機車;行人-人,25.12279,121.4688
2012-06-04 08:05:00,普通重型-機車;行人-人,25.21030,121.6659
2012-06-04 08:15:00,普通輕型-機車;普通重型-機車,25.07757,121.5135
2012-06-04 08:50:00,計程車-小客車;普通重型-機車;普通重型-機車,25.05955,121.5371
2012-06-04 08:50:00,自用-小客車;普通重型-機車,25.05105,121.5931
2012-06-04 08:50:00,自用-小客車;普通重型-機車;普通重型-機車,25.07143,121.5884
2012-06-04 08:55:00,普通重型-機車;普通重型-機車,25.04073,121.5705
2012-06-04 08:56:00,普通重型-機車;普通重型-機車,25.05717,121.5313
2012-06-04 09:19:00,自用-小客車;普通重型-機車;自用-小客車,25.02168,121.5559
2012-06-04 09:40:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-06-04 09:50:00,普通重型-機車;計程車-小客車;普通重型-機車,25.21030,121.6659
2012-06-04 10:07:00,自用-小客車;普通重型-機車,25.03677,121.5002
2012-06-04 10:10:00,普通重型-機車;普通重型-機車,25.01485,121.5298
2012-06-04 10:20:00,自用-小客車;普通重型-機車,25.05263,121.5334
2012-06-04 10:24:00,自用-小客車;普通重型-機車,25.04783,121.5233
2012-06-04 11:15:00,自用-小貨車;普通重型-機車,25.13575,121.4976
2012-06-04 11:40:00,自用-小客車;普通重型-機車,25.12563,121.4665
2012-06-04 11:48:00,自用-小客車;普通輕型-機車,25.10978,121.5318
2012-06-04 12:20:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2012-06-04 12:35:00,自用-小客車;行人-人;行人-人,25.03474,121.5393
2012-06-04 13:14:00,普通重型-機車;普通重型-機車,25.09657,121.5321
2012-06-04 13:30:00,自用-小客車;普通重型-機車,25.08135,121.5517
2012-06-04 13:40:00,普通重型-機車;自用-小客車,25.13963,121.4936
2012-06-04 13:45:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-04 13:45:00,自用-小客車;普通重型-機車,25.11513,121.6286
2012-06-04 14:05:00,自用-小客車;大型重型2-機車,25.11513,121.6286
2012-06-04 15:09:00,自用-小客車;普通重型-機車,25.05185,121.5166
2012-06-04 16:00:00,普通重型-機車;計程車-小客車;自用-小客車,25.05616,121.5353
2012-06-04 16:00:00,自用-小客車;普通重型-機車,25.04993,121.5695
2012-06-04 16:05:00,租賃車-小客車;普通重型-機車,25.04882,121.5577
2012-06-04 16:26:00,自用-小客車;普通重型-機車,25.09657,121.5321
2012-06-04 16:30:00,自用-小客車;普通重型-機車;自用-小客車,25.00446,121.5492
2012-06-04 16:30:00,普通重型-機車;自用-小客車,25.14801,121.4913
2012-06-04 16:30:00,普通重型-機車;普通重型-機車,25.11375,121.5105
2012-06-04 16:42:00,普通重型-機車;普通重型-機車;普通重型-機車,25.02407,121.5008
2012-06-04 16:50:00,普通重型-機車;計程車-小客車,25.05223,121.6039
2012-06-04 17:10:00,普通重型-機車;自用-小客車;自用-小貨車,25.07268,121.5833
2012-06-04 17:15:00,普通重型-機車;自用-小客車,25.04424,121.5842
2012-06-04 17:23:00,普通重型-機車;普通重型-機車,25.06936,121.6179
2012-06-04 17:30:00,普通重型-機車;普通重型-機車,25.08902,121.5246
2012-06-04 17:50:00,普通重型-機車;普通重型-機車,25.06485,121.5302
2012-06-04 18:00:00,普通重型-機車;普通重型-機車,25.02540,121.5611
2012-06-04 18:50:00,普通重型-機車;普通重型-機車,25.08420,121.5245
2012-06-04 19:20:00,自用-小客車;普通重型-機車;普通重型-機車,25.07471,121.6063
2012-06-04 20:10:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-04 20:25:00,自用-小客車;普通重型-機車;普通重型-機車,25.06596,121.5816
2012-06-04 20:35:00,普通重型-機車;行人-人;行人-人,25.08457,121.5218
2012-06-04 20:40:00,自用-小客車;自用-小客車,25.05308,121.5239
2012-06-04 20:45:00,計程車-小客車;普通重型-機車,25.10111,121.5512
2012-06-04 21:10:00,自用-小客車;普通重型-機車,25.05341,121.6163
2012-06-04 22:25:00,普通輕型-機車;腳踏自行車-慢車,25.03986,121.5438
2012-06-04 22:58:00,普通重型-機車;自用-小客車,25.08566,121.5609
2012-06-04 23:27:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.03082,121.5019
2012-06-04 23:30:00,普通重型-機車;普通重型-機車,25.07176,121.5936
2012-06-05 01:20:00,自用-小客車;普通重型-機車,25.08273,121.5747
2012-06-05 02:10:00,自用-小客車;自用-小客車;其他人-人,25.21030,121.6659
2012-06-05 06:50:00,普通重型-機車;普通重型-機車,25.07037,121.5123
2012-06-05 07:35:00,自用-小貨車;租賃車-小客車;租賃車-小客車,25.21030,121.6659
2012-06-05 07:35:00,自用-小客車;普通重型-機車,25.10262,121.5350
2012-06-05 07:50:00,普通重型-機車;計程車-小客車,25.01875,121.5328
2012-06-05 08:05:00,自用-小客車;普通重型-機車,25.06961,121.5366
2012-06-05 08:05:00,自用-小客車;普通重型-機車,25.14041,121.4870
2012-06-05 08:10:00,普通重型-機車;普通重型-機車,25.11172,121.5121
2012-06-05 08:10:00,普通重型-機車,25.04993,121.5695
2012-06-05 08:24:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.09784,121.5164
2012-06-05 08:30:00,普通重型-機車;普通重型-機車,25.02672,121.5467
2012-06-05 08:36:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-06-05 08:40:00,自用-小客車;普通重型-機車,25.06619,121.5462
2012-06-05 08:42:00,自用-小客車;普通輕型-機車,25.08076,121.5445
2012-06-05 08:50:00,普通重型-機車;自用-小客車,25.11367,121.5114
2012-06-05 08:52:00,其他車-其他車;其他車-其他車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.03188,121.5816
2012-06-05 08:55:00,自用-小客車;普通重型-機車;普通重型-機車,25.05641,121.5129
2012-06-05 09:03:00,普通重型-機車;腳踏自行車-慢車;普通重型-機車,25.05016,121.5598
2012-06-05 09:09:00,其他車-其他車;普通重型-機車,25.09449,121.5504
2012-06-05 09:19:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2012-06-05 09:45:00,普通重型-機車,25.07769,121.5106
2012-06-05 09:50:00,其他車-其他車;普通重型-機車;普通重型-機車,25.07041,121.5195
2012-06-05 10:09:00,自用-小貨車;腳踏自行車-慢車,25.02459,121.5569
2012-06-05 11:15:00,自用-小客車;行人-人,25.21030,121.6659
2012-06-05 11:30:00,自用-小客車;普通重型-機車,25.03576,121.5000
2012-06-05 11:34:00,自用-小客車;普通重型-機車,25.10417,121.5022
2012-06-05 11:40:00,普通重型-機車;自用-小客車,25.03302,121.5009
2012-06-05 11:55:00,自用-小客車;普通重型-機車,25.03255,121.5135
2012-06-05 11:55:00,普通重型-機車;普通輕型-機車,25.04517,121.5077
2012-06-05 12:15:00,電動自行車-慢車;普通重型-機車,25.01784,121.5618
2012-06-05 12:20:00,自用-小客車;普通重型-機車,25.12227,121.5002
2012-06-05 13:10:00,計程車-小客車;行人-人,25.04613,121.5187
2012-06-05 13:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.08090,121.5801
2012-06-05 14:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06503,121.5239
2012-06-05 14:20:00,計程車-小客車;普通重型-機車,25.01485,121.5298
2012-06-05 14:55:00,自用-小客車;普通重型-機車,25.08276,121.5976
2012-06-05 15:08:00,自用-小客車;普通重型-機車,25.06643,121.5723
2012-06-05 15:22:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04295,121.5577
2012-06-05 15:22:00,普通重型-機車;普通重型-機車,25.10863,121.5397
2012-06-05 15:25:00,自用-小客車;自用-小客車,25.03249,121.5283
2012-06-05 16:10:00,自用-小貨車;普通重型-機車,25.03912,121.5666
2012-06-05 16:25:00,普通重型-機車;普通重型-機車,25.09850,121.5251
2012-06-05 16:40:00,普通重型-機車;計程車-小客車;普通重型-機車,25.03993,121.5485
2012-06-05 17:10:00,自用-小客車;普通重型-機車,25.03510,121.4995
2012-06-05 17:26:00,普通重型-機車;行人-人,25.07941,121.5177
2012-06-05 17:29:00,計程車-小客車;普通重型-機車,25.06342,121.5119
2012-06-05 17:35:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-06-05 18:20:00,自用-小客車;普通重型-機車,25.06733,121.5858
2012-06-05 18:20:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.07730,121.5137
2012-06-05 18:25:00,普通重型-機車;普通重型-機車,25.12821,121.4733
2012-06-05 18:40:00,自用-小客車;普通重型-機車,25.06746,121.5963
2012-06-05 18:50:00,租賃車-小客車;普通重型-機車,25.03514,121.5351
2012-06-05 19:25:00,其他車-其他車;普通重型-機車,25.03949,121.5068
2012-06-05 19:40:00,普通輕型-機車;計程車-小客車,25.06051,121.5639
2012-06-05 19:45:00,計程車-小客車;普通重型-機車,25.04624,121.5034
2012-06-05 20:05:00,自用-小客車;行人-人,25.08461,121.5937
2012-06-05 20:15:00,普通重型-機車;普通重型-機車,25.06724,121.5184
2012-06-05 20:20:00,普通重型-機車;普通重型-機車,25.05603,121.5335
2012-06-05 21:30:00,自用-小客車;其他人-人,25.04366,121.5421
2012-06-05 21:35:00,普通重型-機車;普通重型-機車;普通重型-機車,25.07596,121.5801
2012-06-05 21:40:00,租賃車-小客車;普通重型-機車,25.06456,121.6659
2012-06-05 21:50:00,自用-小客車;普通重型-機車,25.04126,121.5139
2012-06-05 22:01:00,其他車-其他車;普通重型-機車,25.03949,121.5068
2012-06-05 22:15:00,普通重型-機車;普通重型-機車;其他人-人,25.03259,121.4927
2012-06-05 22:27:00,普通重型-機車;普通重型-機車,25.09657,121.5321
2012-06-05 22:30:00,普通重型-機車,25.04042,121.5340
2012-06-05 22:38:00,自用-小客車,25.04235,121.5631
2012-06-05 22:50:00,普通重型-機車;普通重型-機車,25.09881,121.5262
2012-06-05 22:55:00,民營客運-大客車;普通重型-機車,25.21030,121.6659
2012-06-05 23:00:00,計程車-小客車;普通重型-機車,25.09439,121.5283
2012-06-05 23:20:00,普通重型-機車;計程車-小客車,25.08095,121.5843
2012-06-06 00:15:00,自用-大貨車;普通重型-機車;普通重型-機車,25.06299,121.5202
2012-06-06 02:20:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2012-06-06 07:50:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12377,121.4861
2012-06-06 08:15:00,普通輕型-機車;普通重型-機車,25.02210,121.5496
2012-06-06 08:15:00,自用-小客車;普通重型-機車,25.11151,121.5219
2012-06-06 09:10:00,普通輕型-機車;普通重型-機車,25.04529,121.5577
2012-06-06 09:10:00,普通重型-機車;計程車-小客車,25.04697,121.5251
2012-06-06 09:53:00,營業用-小貨車;民營公車-大客車,25.03547,121.5765
2012-06-06 10:09:00,腳踏自行車-慢車;普通重型-機車,25.04624,121.5034
2012-06-06 11:20:00,普通重型-機車;行人-人,25.04295,121.5577
2012-06-06 11:40:00,自用-小客車;普通重型-機車,25.00430,121.5539
2012-06-06 11:45:00,普通重型-機車;普通重型-機車,25.02763,121.5307
2012-06-06 11:50:00,普通重型-機車,25.12448,121.4759
2012-06-06 12:12:00,行人-人;普通輕型-機車,25.06888,121.5898
