發生時間,車種,Y,X
2014-12-01 00:55:00,行人-人;計程車-小客車,25.21030,121.6659
2014-12-01 00:03:00,自用-小客車;普通重型-機車;普通重型-機車,25.09657,121.5321
2014-12-01 00:08:00,行人-人;自用-小客車,25.06583,121.5370
2014-12-01 03:04:00,普通重型-機車;營業用-曳引車,25.10580,121.5118
2014-12-01 04:30:00,普通重型-機車,25.00305,121.5963
2014-12-01 07:00:00,普通重型-機車;自用-小客車,25.21030,121.6659
2014-12-01 07:04:00,普通重型-機車;其他人-人,25.00313,121.5564
2014-12-01 07:35:00,自用-小客車;普通輕型-機車,25.11198,121.5174
2014-12-01 08:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06456,121.6659
2014-12-01 08:03:00,計程車-小客車;行人-人,25.04803,121.5715
2014-12-01 08:25:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-12-01 08:28:00,普通重型-機車;行人-人,25.06390,121.5243
2014-12-01 08:30:00,普通重型-機車;計程車-小客車,25.12517,121.5029
2014-12-01 08:40:00,自用-小客車;普通重型-機車,25.05955,121.5371
2014-12-01 09:15:00,自用-大貨車;普通重型-機車,25.09417,121.5119
2014-12-01 09:23:00,自用-小貨車;普通重型-機車,25.10580,121.5118
2014-12-01 09:35:00,普通輕型-機車;普通重型-機車,25.00151,121.5543
2014-12-01 09:57:00,自用-小客車;普通重型-機車,25.08243,121.5505
2014-12-01 10:46:00,遊覽車-大客車;行人-人,25.05480,121.5699
2014-12-01 11:00:00,租賃車-小客車;普通重型-機車,25.05448,121.5889
2014-12-01 11:10:00,普通重型-機車;自用-小客車,25.21030,121.6659
2014-12-01 11:25:00,民營公車-大客車;普通重型-機車,25.04691,121.5209
2014-12-01 11:30:00,普通重型-機車;計程車-小客車,25.02802,121.4930
2014-12-01 11:40:00,普通重型-機車;行人-人,25.05484,121.5329
2014-12-01 11:45:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-12-01 12:15:00,普通重型-機車;自用-小客車,25.05845,121.5145
2014-12-01 12:30:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-12-01 12:55:00,自用-小客車;普通重型-機車,25.05905,121.5553
2014-12-01 13:25:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-12-01 13:44:00,自用-小客車;普通重型-機車,25.04542,121.5660
2014-12-01 14:00:00,普通重型-機車;自用-小客車,25.11060,121.5194
2014-12-01 14:15:00,自用-小客車;普通重型-機車,25.08124,121.5589
2014-12-01 14:25:00,普通重型-機車;普通輕型-機車,25.03528,121.5059
2014-12-01 15:03:00,計程車-小客車;普通重型-機車,25.04549,121.5265
2014-12-01 15:15:00,自用-小貨車;普通重型-機車,25.04605,121.5826
2014-12-01 15:40:00,自用-小貨車;普通重型-機車,25.03734,121.4953
2014-12-01 15:55:00,自用-小客車;普通重型-機車,25.11513,121.6286
2014-12-01 16:05:00,自用-小客車;自用-小客車;自用-小客車,25.04579,121.5731
2014-12-01 16:20:00,自用-小客車;普通重型-機車;普通重型-機車,25.06358,121.5343
2014-12-01 16:31:00,自用-小貨車;普通輕型-機車,25.19944,121.4391
2014-12-01 16:40:00,自用-小客車;行人-人,25.09044,121.5190
2014-12-01 16:50:00,自用-小客車;普通重型-機車,25.05517,121.5440
2014-12-01 16:55:00,腳踏自行車-慢車;行人-人,25.03338,121.5447
2014-12-01 17:00:00,腳踏自行車-慢車;普通重型-機車;普通重型-機車,25.11778,121.5202
2014-12-01 17:20:00,自用-小客車;自用-小貨車;自用-小客車;自用-小客車,25.04982,121.5700
2014-12-01 17:30:00,自用-小客車;普通重型-機車,25.05187,121.5196
2014-12-01 17:35:00,普通重型-機車;普通重型-機車,25.06241,121.5480
2014-12-01 17:40:00,普通重型-機車;腳踏自行車-慢車,25.04295,121.5577
2014-12-01 17:46:00,其他車-其他車;普通重型-機車;普通重型-機車,25.06436,121.5219
2014-12-01 17:58:00,自用-小貨車;普通重型-機車,25.13175,121.5033
2014-12-01 18:30:00,普通重型-機車;普通輕型-機車;普通重型-機車,25.21030,121.6659
2014-12-01 18:33:00,自用-小客車;普通重型-機車,25.03566,121.5190
2014-12-01 19:00:00,普通重型-機車;自用-小客車,25.05484,121.5329
2014-12-01 19:00:00,普通重型-機車;普通重型-機車,25.14801,121.4913
2014-12-01 19:20:00,租賃車-小客車;普通重型-機車,25.02896,121.5696
2014-12-01 19:35:00,計程車-小客車;普通重型-機車,25.05128,121.5625
2014-12-01 20:30:00,自用-小客車;行人-人,25.03624,121.5036
2014-12-01 21:15:00,自用-小客車;普通重型-機車,25.08691,121.5461
2014-12-01 21:25:00,自用-小客車;普通重型-機車,25.04849,121.5146
2014-12-01 21:25:00,自用-小貨車;普通重型-機車,25.04917,121.5784
2014-12-01 21:30:00,其他車-其他車;普通重型-機車,25.03936,121.5876
2014-12-01 22:15:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06450,121.5130
2014-12-01 23:20:00,自用-小客車;遊覽車-大客車,25.09864,121.5407
2014-12-02 08:30:00,自用-小客車;普通重型-機車,25.03302,121.5009
2014-12-02 00:20:00,普通重型-機車;腳踏自行車-慢車,25.04741,121.5617
2014-12-02 00:34:00,腳踏自行車-慢車;普通重型-機車,25.06600,121.5136
2014-12-02 01:13:00,自用-小客車;普通重型-機車,25.08726,121.5691
2014-12-02 01:29:00,普通重型-機車;普通重型-機車,25.05839,121.5169
