發生時間,車種,Y,X
2013-03-01 02:10:00,計程車-小客車;計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.03364,121.5450
2013-03-01 03:55:00,普通重型-機車;普通重型-機車,25.04300,121.5021
2013-03-01 04:59:00,普通重型-機車;自用-小客車,25.02778,121.5665
2013-03-01 06:30:00,自用-小客車;腳踏自行車-慢車,25.08527,121.5738
2013-03-01 06:55:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.12814,121.5298
2013-03-01 07:00:00,自用-小客車;普通重型-機車;普通重型-機車,25.04629,121.5671
2013-03-01 07:55:00,普通重型-機車;普通重型-機車,25.04869,121.5404
2013-03-01 08:15:00,普通重型-機車;普通重型-機車,25.07742,121.6155
2013-03-01 08:29:00,普通重型-機車;行人-人,25.03671,121.5034
2013-03-01 09:46:00,普通重型-機車;普通重型-機車,25.04056,121.4984
2013-03-01 09:50:00,自用-小客車;普通重型-機車,25.04439,121.5273
2013-03-01 10:00:00,普通重型-機車;普通重型-機車,25.13080,121.5025
2013-03-01 10:00:00,自用-小客車;普通重型-機車;其他人-人,25.10924,121.5186
2013-03-01 10:15:00,普通輕型-機車,25.08125,121.5250
2013-03-01 10:20:00,營業用-小貨車;普通重型-機車,25.04927,121.5566
2013-03-01 10:30:00,租賃車-小客車;普通重型-機車;普通重型-機車,25.05023,121.5294
2013-03-01 10:55:00,普通重型-機車;自用-小客車,25.10659,121.5132
2013-03-01 11:10:00,行人-人;普通重型-機車,25.03630,121.5583
2013-03-01 12:20:00,民營公車-大客車;腳踏自行車-慢車;自用-小客車,25.04609,121.6173
2013-03-01 12:45:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-03-01 13:00:00,普通重型-機車;普通重型-機車;計程車-小客車;普通重型-機車,25.06413,121.5651
2013-03-01 13:05:00,普通重型-機車;租賃車-小客車,25.21030,121.6659
2013-03-01 13:19:00,普通重型-機車;普通重型-機車,25.13731,121.5476
2013-03-01 15:20:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2013-03-01 16:05:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.10837,121.5621
2013-03-01 16:18:00,自用-小客車;普通重型-機車,25.05266,121.5200
2013-03-01 16:30:00,普通輕型-機車;普通重型-機車;其他人-人,25.21030,121.6659
2013-03-01 16:31:00,普通重型-機車;行人-人,25.09049,121.5176
2013-03-01 16:55:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-03-01 17:17:00,自用-小客車;普通重型-機車,25.02168,121.5559
2013-03-01 17:20:00,自用-小客車;普通重型-機車;自用-小客車,25.14104,121.4748
2013-03-01 17:30:00,普通重型-機車;行人-人,25.03986,121.4998
2013-03-01 17:50:00,普通重型-機車;自用-小客車,25.03684,121.5658
2013-03-01 17:55:00,自用-小貨車;行人-人,25.21030,121.6659
2013-03-01 18:00:00,普通重型-機車;普通重型-機車,25.02132,121.4988
2013-03-01 18:25:00,自用-小客車;自用-小客車;自用-小客車,25.09049,121.5088
2013-03-01 18:30:00,普通重型-機車;自用-小客車,25.21030,121.6659
2013-03-01 18:40:00,普通重型-機車;普通重型-機車,25.11386,121.5203
2013-03-01 18:45:00,自用-小客車;行人-人,25.11872,121.5228
2013-03-01 18:50:00,普通重型-機車;行人-人,25.10996,121.5298
2013-03-01 18:55:00,自用-小客車;普通重型-機車,25.05475,121.5204
2013-03-01 19:00:00,租賃車-小客車;行人-人,25.04530,121.5234
2013-03-01 19:00:00,普通重型-機車;計程車-小客車,25.04261,121.5691
2013-03-01 19:15:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-03-01 19:20:00,普通重型-機車;自用-小客車,25.06195,121.5684
2013-03-01 20:00:00,普通重型-機車;自用-小客車;自用-小客車;普通重型-機車;普通重型-機車,25.08777,121.5669
2013-03-01 20:15:00,自用-小客車;普通重型-機車,25.09784,121.5164
2013-03-01 20:15:00,自用-小客車;普通重型-機車;自用-小客車,25.02701,121.5059
2013-03-01 20:30:00,普通重型-機車;行人-人,25.21030,121.6659
2013-03-01 20:40:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-03-01 21:00:00,普通重型-機車;普通輕型-機車;普通輕型-機車,25.07941,121.5177
2013-03-01 21:59:00,計程車-小客車;行人-人,25.04144,121.5034
2013-03-01 22:00:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-03-01 22:27:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-03-01 22:35:00,普通重型-機車;計程車-小客車;自用-小客車,25.05068,121.5689
2013-03-01 23:30:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-03-01 23:50:00,普通重型-機車,25.05848,121.5387
2013-03-02 00:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.07787,121.5210
2013-03-02 02:43:00,計程車-小客車;計程車-小客車;計程車-小客車,25.21030,121.6659
2013-03-02 04:04:00,自用-小客車;計程車-小客車,25.06230,121.5383
2013-03-02 04:09:00,普通重型-機車;計程車-小客車,25.06823,121.5368
2013-03-02 06:30:00,計程車-小客車;腳踏自行車-慢車,25.04891,121.5819
