發生時間,車種,Y,X
2012-07-01 06:22:00,自用-小客車;其他人-人,25.04982,121.5107
2012-07-01 00:55:00,普通重型-機車;計程車-小客車;普通重型-機車,25.21030,121.6659
2012-07-01 00:55:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-07-01 01:03:00,租賃車-小客車;普通重型-機車,25.10336,121.5243
2012-07-01 01:08:00,普通重型-機車;普通重型-機車,25.04891,121.5819
2012-07-01 01:39:00,普通重型-機車;計程車-小客車,25.06313,121.5232
2012-07-01 01:46:00,計程車-小客車;普通重型-機車;普通重型-機車,25.06255,121.5288
2012-07-01 02:50:00,普通重型-機車;自用-小客車,25.08672,121.5599
2012-07-01 08:15:00,自用-小客車;普通重型-機車,25.09241,121.5724
2012-07-01 08:55:00,計程車-小客車;行人-人,25.06834,121.5274
2012-07-01 09:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06230,121.5383
2012-07-01 09:50:00,普通重型-機車;普通重型-機車,25.11541,121.5156
2012-07-01 10:00:00,計程車-小客車;自用-小貨車;計程車-小客車;計程車-小客車;計程車-小客車,25.07941,121.5177
2012-07-01 10:50:00,計程車-小客車;普通重型-機車;普通重型-機車,25.02391,121.5450
2012-07-01 11:25:00,租賃車-小客車;普通重型-機車,25.07120,121.5385
2012-07-01 11:28:00,普通重型-機車;腳踏自行車-慢車,25.06834,121.5274
2012-07-01 12:10:00,普通重型-機車;普通重型-機車,25.08137,121.5524
2012-07-01 12:14:00,普通重型-機車;腳踏自行車-慢車,25.07830,121.5783
2012-07-01 12:50:00,普通重型-機車;行人-人,25.08198,121.5917
2012-07-01 13:00:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-07-01 13:30:00,遊覽車-大客車;遊覽車-大客車;普通重型-機車,25.08629,121.5613
2012-07-01 13:35:00,自用-小客車;普通重型-機車,25.06164,121.5441
2012-07-01 14:07:00,自用-小客車;普通輕型-機車,25.21030,121.6659
2012-07-01 14:41:00,自用-小客車;普通重型-機車;自用-小客車;普通重型-機車,25.05294,121.5577
2012-07-01 15:10:00,計程車-小客車;普通重型-機車;自用-小客車;普通重型-機車,25.03139,121.5214
2012-07-01 15:20:00,租賃車-小客車;普通重型-機車;普通重型-機車,25.01153,121.5384
2012-07-01 15:25:00,自用-小客車;普通重型-機車,25.06446,121.6103
2012-07-01 16:25:00,普通重型-機車;自用-小客車,25.06111,121.5171
2012-07-01 16:45:00,普通重型-機車;自用-小客車,25.06739,121.5387
2012-07-01 16:52:00,普通重型-機車;普通重型-機車;遊覽車-大客車,25.05870,121.5571
2012-07-01 17:00:00,普通重型-機車;普通重型-機車,25.04056,121.4984
2012-07-01 17:15:00,普通重型-機車;普通重型-機車;其他人-人,25.04717,121.4549
2012-07-01 17:25:00,自用-小客車;腳踏自行車-慢車,25.09844,121.5236
2012-07-01 17:30:00,自用-小客車;普通重型-機車,25.08389,121.5662
2012-07-01 17:40:00,民營公車-大客車;自用-小客車;民營公車-大客車,25.03820,121.5605
2012-07-01 19:25:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2012-07-01 19:35:00,普通重型-機車;腳踏自行車-慢車,25.10539,121.5572
2012-07-01 19:40:00,普通重型-機車;自用-小客車,25.10318,121.5322
2012-07-01 20:10:00,民營客運-大客車;自用-小客車,25.02925,121.5503
2012-07-01 20:53:00,普通重型-機車;普通重型-機車,25.04056,121.4984
2012-07-01 21:10:00,普通重型-機車;自用-小客車,25.11676,121.5165
2012-07-01 21:35:00,自用-小客車;自用-小貨車;自用-小貨車,25.11513,121.6286
2012-07-01 21:40:00,自用-小客車;普通重型-機車,25.04092,121.5817
2012-07-01 22:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.02044,121.5592
2012-07-01 23:00:00,自用-小客車,25.05315,121.5438
2012-07-01 23:07:00,自用-小客車;普通重型-機車,25.05566,121.5904
2012-07-01 23:21:00,普通重型-機車;自用-小客車,25.04186,121.5004
2012-07-02 00:06:00,計程車-小客車;普通重型-機車,25.06481,121.5674
2012-07-02 07:40:00,自用-小客車;行人-人,25.10372,121.5272
2012-07-02 08:55:00,普通輕型-機車;普通重型-機車,25.02635,121.5203
2012-07-02 09:00:00,計程車-小客車;普通重型-機車,25.08572,121.5535
2012-07-02 10:11:00,普通重型-機車;普通輕型-機車,25.05549,121.6101
2012-07-02 10:25:00,普通重型-機車;普通輕型-機車,25.06230,121.5383
2012-07-02 10:30:00,普通重型-機車;普通重型-機車,25.02210,121.5496
2012-07-02 10:30:00,自用-小客車;普通重型-機車,25.07022,121.5200
2012-07-02 10:38:00,自用-小貨車;普通重型-機車,25.11917,121.5262
2012-07-02 11:00:00,自用-小客車;普通重型-機車;普通重型-機車;自用-小貨車,25.21030,121.6659
2012-07-02 14:58:00,自用-小客車;普通重型-機車,25.06299,121.5202
2012-07-02 16:30:00,自用-小貨車;計程車-小客車;普通重型-機車;普通重型-機車,25.03526,121.5070
2012-07-02 16:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.12266,121.4999
2012-07-02 16:35:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06299,121.5202
2012-07-02 16:45:00,自用-小客車;普通重型-機車,25.05529,121.5419
2012-07-02 17:00:00,普通重型-機車;自用-小客車,25.04267,121.5665
2012-07-02 17:10:00,自用-小貨車;普通輕型-機車,25.21030,121.6659
2012-07-02 17:10:00,自用-小客車;普通重型-機車,25.06853,121.5905
2012-07-02 17:10:00,普通重型-機車;普通輕型-機車,25.03381,121.4984
