發生時間,車種,Y,X
2013-10-01 01:05:00,普通重型-機車;計程車-小客車,25.11513,121.6286
2013-10-01 01:10:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-10-01 07:32:00,普通重型-機車;普通重型-機車,25.06299,121.5202
2013-10-01 07:33:00,普通重型-機車;普通重型-機車,25.05783,121.5309
2013-10-01 07:55:00,營業用-曳引車;普通重型-機車,25.08777,121.5085
2013-10-01 08:20:00,普通重型-機車;普通重型-機車;普通重型-機車,25.00172,121.5412
2013-10-01 08:21:00,普通輕型-機車;普通重型-機車,25.05457,121.6084
2013-10-01 08:30:00,普通重型-機車;普通重型-機車,25.06285,121.5126
2013-10-01 08:40:00,普通重型-機車;普通重型-機車,25.02747,121.5362
2013-10-01 08:50:00,自用-小客車;行人-人,25.08240,121.5783
2013-10-01 08:50:00,計程車-小客車;普通重型-機車,25.10023,121.5346
2013-10-01 08:54:00,普通重型-機車;自用-小客車,25.03422,121.5577
2013-10-01 09:00:00,普通重型-機車;普通重型-機車,25.12448,121.4759
2013-10-01 09:00:00,自用-小客車,25.12121,121.5115
2013-10-01 09:00:00,普通重型-機車;普通重型-機車,25.06437,121.5195
2013-10-01 09:25:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12448,121.4759
2013-10-01 09:35:00,自用-小客車;普通重型-機車,25.04481,121.5543
2013-10-01 10:21:00,計程車-小客車;普通重型-機車,25.06834,121.5274
2013-10-01 10:50:00,普通重型-機車;自用-小客車,25.14419,121.5417
2013-10-01 11:09:00,自用-小貨車;普通重型-機車,25.11513,121.6286
2013-10-01 11:55:00,計程車-小客車;普通重型-機車,25.04371,121.5597
2013-10-01 12:09:00,自用-小客車;腳踏自行車-慢車,25.04883,121.5801
2013-10-01 13:30:00,普通輕型-機車;租賃車-小客車,25.07931,121.5833
2013-10-01 13:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.03089,121.5656
2013-10-01 13:35:00,自用-小客車;普通重型-機車;普通重型-機車,25.02168,121.5559
2013-10-01 13:50:00,計程車-小客車;腳踏自行車-慢車,25.02961,121.5582
2013-10-01 14:29:00,自用-小客車;普通重型-機車,25.04084,121.5507
2013-10-01 14:30:00,自用-小貨車;行人-人,25.02567,121.5631
