發生時間,車種,Y,X
2014-04-01 02:00:00,計程車-小客車;普通重型-機車,25.02876,121.5583
2014-04-01 02:40:00,自用-小客車;普通重型-機車,25.02919,121.5577
2014-04-01 05:10:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-01 05:27:00,普通重型-機車;行人-人,25.02545,121.5033
2014-04-01 06:10:00,營業用-大貨車;普通重型-機車,25.00130,121.5574
2014-04-01 06:40:00,普通重型-機車;行人-人,25.08996,121.5215
2014-04-01 06:50:00,普通重型-機車;自用-小客車,25.21030,121.6659
2014-04-01 06:50:00,普通重型-機車;普通輕型-機車;普通輕型-機車;普通輕型-機車,25.06983,121.6179
2014-04-01 07:37:00,普通重型-機車;普通重型-機車,25.05268,121.5653
2014-04-01 07:50:00,普通重型-機車;普通重型-機車,25.03327,121.5288
2014-04-01 07:50:00,自用-小貨車;普通重型-機車,25.02900,121.5354
2014-04-01 07:55:00,普通重型-機車;普通重型-機車,25.10716,121.4847
2014-04-01 07:55:00,普通重型-機車;計程車-小客車,25.05141,121.5480
2014-04-01 08:00:00,普通重型-機車;普通重型-機車,25.06300,121.5113
2014-04-01 08:15:00,自用-小客車;腳踏自行車-慢車,25.09443,121.5269
2014-04-01 08:30:00,普通重型-機車;普通重型-機車;自用-小客車,25.10111,121.5512
2014-04-01 08:45:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-01 08:46:00,自用-小客車;普通重型-機車,25.04446,121.5659
2014-04-01 08:55:00,自用-小貨車;普通重型-機車,25.21030,121.6659
2014-04-01 09:00:00,普通重型-機車,25.02862,121.5692
2014-04-01 09:18:00,腳踏自行車-慢車,25.04878,121.5786
2014-04-01 09:18:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.05045,121.5780
2014-04-01 09:18:00,其他車-其他車;普通重型-機車,25.04624,121.5034
2014-04-01 09:35:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-01 09:45:00,自用-小貨車;普通重型-機車,25.21030,121.6659
2014-04-01 10:18:00,普通重型-機車;自用-小客車;普通重型-機車,25.07596,121.5801
2014-04-01 11:19:00,自用-小客車;普通重型-機車,25.04399,121.5486
2014-04-01 11:56:00,普通重型-機車;普通重型-機車,25.06255,121.5288
2014-04-01 12:00:00,普通重型-機車;計程車-小客車,25.02953,121.5494
2014-04-01 12:12:00,自用-小客車;行人-人,25.04429,121.5543
2014-04-01 12:30:00,普通重型-機車;普通重型-機車,25.06230,121.5383
2014-04-01 12:50:00,自用-小客車;普通重型-機車,25.06367,121.5630
2014-04-01 13:55:00,自用-小客車;普通輕型-機車,25.04234,121.5588
2014-04-01 13:56:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05216,121.5290
2014-04-01 14:19:00,普通輕型-機車;普通重型-機車,25.12026,121.5243
2014-04-01 14:40:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-01 14:48:00,自用-小客車;計程車-小客車;自用-小客車,25.07997,121.5802
2014-04-01 15:20:00,普通重型-機車;普通重型-機車,25.09241,121.5724
2014-04-01 15:25:00,自用-小貨車;普通輕型-機車,25.02727,121.5318
2014-04-01 15:52:00,租賃車-小客車;普通重型-機車,25.03801,121.5773
2014-04-01 16:50:00,自用-小客車;普通重型-機車,25.11989,121.5172
2014-04-01 16:52:00,普通重型-機車;普通輕型-機車,25.21030,121.6659
2014-04-01 17:05:00,計程車-小客車;普通重型-機車;普通重型-機車,25.03455,121.5016
2014-04-01 17:15:00,自用-小客車;普通重型-機車,25.03939,121.5041
2014-04-01 17:27:00,自用-小客車;普通重型-機車,25.07650,121.5745
2014-04-01 17:30:00,行人-人;普通輕型-機車;普通輕型-機車,25.05986,121.5808
2014-04-01 18:20:00,自用-小客車;普通重型-機車,25.03939,121.5041
2014-04-01 18:25:00,普通重型-機車;自用-小客車,25.05805,121.5957
2014-04-01 18:40:00,自用-小客車;普通重型-機車,25.04883,121.5801
2014-04-01 19:10:00,普通重型-機車;普通重型-機車,25.03083,121.5704
2014-04-01 19:20:00,普通重型-機車;計程車-小客車,25.05422,121.5973
2014-04-01 19:45:00,自用-小客車;普通重型-機車,25.05159,121.5942
2014-04-01 19:50:00,普通重型-機車;普通重型-機車,25.08655,121.5233
2014-04-01 19:53:00,自用-小客車;普通重型-機車,25.05955,121.5371
2014-04-01 20:00:00,自用-小客車;普通重型-機車,25.13762,121.5038
2014-04-01 20:35:00,自用-小貨車;普通重型-機車;自用-小客車,25.14554,121.5038
2014-04-01 21:00:00,普通重型-機車;計程車-小客車,25.03083,121.5704
2014-04-01 21:20:00,普通重型-機車;普通重型-機車,25.03203,121.5706
2014-04-01 23:00:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.13348,121.5042
2014-04-01 23:00:00,自用-小客車;行人-人,25.03083,121.5704
2014-04-02 00:10:00,自用-小客車;普通重型-機車,25.05129,121.5164
2014-04-02 00:15:00,計程車-小客車;普通重型-機車,25.03766,121.5774
2014-04-02 03:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-02 03:40:00,普通重型-機車;計程車-小客車,25.21030,121.6659
2014-04-02 05:00:00,計程車-小客車;普通重型-機車,25.05955,121.5371
2014-04-02 07:05:00,自用-小客車;自用-小客車,25.05977,121.6089
2014-04-02 07:25:00,自用-小貨車;普通重型-機車,25.05159,121.5942
2014-04-02 07:37:00,普通重型-機車;普通重型-機車;計程車-小客車;計程車-小客車;自用-小客車;普通重型-機車,25.06390,121.5243
2014-04-02 07:55:00,普通輕型-機車;普通重型-機車,25.12821,121.4733
2014-04-02 08:10:00,其他車-其他車;普通重型-機車,25.06230,121.5383
2014-04-02 08:10:00,自用-小客車;普通重型-機車,25.03314,121.5476
2014-04-02 08:21:00,計程車-小客車;普通重型-機車,25.05616,121.5280
2014-04-02 08:30:00,自用-小客車;普通重型-機車,25.10864,121.5168
2014-04-02 09:10:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-02 09:20:00,自用-小客車;普通重型-機車;普通輕型-機車,25.02596,121.5363
2014-04-02 09:40:00,普通重型-機車;普通輕型-機車,25.21030,121.6659
2014-04-02 10:05:00,自用-小客車;行人-人;自用-小貨車,25.03755,121.5554
2014-04-02 10:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.11513,121.6286
2014-04-02 11:45:00,計程車-小客車;普通重型-機車,25.07916,121.5727
2014-04-02 12:40:00,自用-小客車;自用-小客車;自用-小客車,25.00420,121.5574
2014-04-02 12:44:00,自用-小客車;普通重型-機車,25.10296,121.5308
2014-04-02 13:28:00,自用-小客車;自用-小客車;普通重型-機車,25.07222,121.5822
2014-04-02 13:30:00,普通重型-機車;普通重型-機車,25.12969,121.5004
2014-04-02 13:40:00,普通重型-機車;普通輕型-機車,25.04429,121.5543
2014-04-02 13:55:00,自用-小客車;行人-人,25.21030,121.6659
2014-04-02 14:00:00,租賃車-小客車;普通重型-機車,25.21030,121.6659
2014-04-02 16:05:00,自用-小客車;普通重型-機車,25.13950,121.5019
2014-04-02 16:08:00,普通輕型-機車;普通重型-機車,25.06195,121.5293
2014-04-02 16:45:00,自用-小客車;普通重型-機車,25.06989,121.5197
2014-04-02 17:20:00,自用-小客車;行人-人,25.21030,121.6659
2014-04-02 17:40:00,自用-小客車;普通重型-機車;普通重型-機車,25.06596,121.5816
2014-04-02 17:45:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-02 17:50:00,自用-小客車;普通重型-機車,25.06388,121.5363
2014-04-02 18:07:00,普通重型-機車;普通重型-機車;普通重型-機車,25.10569,121.5376
2014-04-02 18:28:00,自用-小貨車;普通重型-機車;普通重型-機車,25.04931,121.5801
2014-04-02 18:45:00,普通重型-機車;自用-小客車,25.11223,121.5150
2014-04-02 18:50:00,自用-小客車;行人-人,25.21030,121.5761
2014-04-02 18:55:00,普通重型-機車;行人-人;普通重型-機車,25.21030,121.6659
2014-04-02 18:58:00,自用-小客車;普通重型-機車,25.06026,121.5240
2014-04-02 19:00:00,自用-小客車;普通重型-機車,25.06738,121.5329
2014-04-02 19:00:00,普通重型-機車;自用-小客車;普通重型-機車,25.08504,121.5507
2014-04-02 19:40:00,普通重型-機車;普通重型-機車;自用-小客車,25.06349,121.5412
2014-04-02 20:00:00,普通重型-機車;計程車-小客車;普通重型-機車,25.13470,121.5041
2014-04-02 20:20:00,自用-小客車;行人-人,25.03659,121.5581
2014-04-02 20:40:00,腳踏自行車-慢車;普通輕型-機車;自用-小客車;普通輕型-機車,25.04405,121.5844
2014-04-02 21:05:00,自用-小客車;普通重型-機車,25.05414,121.6185
2014-04-02 21:11:00,自用-小客車;普通重型-機車,25.07769,121.5106
2014-04-02 21:15:00,普通重型-機車;普通重型-機車,25.13062,121.4719
2014-04-02 22:02:00,自用-小客車;普通重型-機車,25.03912,121.5392
2014-04-02 22:10:00,計程車-小客車;普通重型-機車,25.07120,121.5385
2014-04-02 22:15:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-02 22:15:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-02 22:28:00,自用-小客車;普通重型-機車,25.05099,121.5151
2014-04-02 22:30:00,自用-小客車;普通重型-機車,25.03387,121.5746
2014-04-02 22:30:00,計程車-小客車;普通重型-機車;計程車-小客車;普通重型-機車,25.03697,121.5006
2014-04-02 23:25:00,普通重型-機車;普通重型-機車,25.03083,121.5704
2014-04-03 00:15:00,自用-小客車;普通重型-機車,25.03316,121.5500
2014-04-03 00:45:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-03 07:10:00,自用-小客車;普通重型-機車,25.05294,121.5577
2014-04-03 07:20:00,自用-小客車;腳踏自行車-慢車,25.05294,121.5577
2014-04-03 07:40:00,普通重型-機車,25.11428,121.5653
2014-04-03 07:48:00,普通重型-機車;普通重型-機車;行人-人,25.03321,121.5680
2014-04-03 08:15:00,自用-小客車;普通重型-機車;行人-人,25.06390,121.5243
2014-04-03 08:35:00,自用-小客車;行人-人,25.02385,121.5577
2014-04-03 08:40:00,普通重型-機車;普通重型-機車,25.03699,121.6170
2014-04-03 09:00:00,自用-小客車;普通重型-機車,25.09533,121.4992
2014-04-03 09:00:00,計程車-小客車;普通重型-機車;腳踏自行車-慢車,25.04437,121.5640
2014-04-03 09:05:00,計程車-小客車;普通重型-機車;普通重型-機車,25.06888,121.5866
2014-04-03 09:07:00,普通重型-機車;行人-人,25.06164,121.5441
2014-04-03 09:16:00,普通重型-機車;自用-小客車,25.05189,121.5234
2014-04-03 09:49:00,普通重型-機車;計程車-小客車;普通重型-機車,25.09241,121.5724
2014-04-03 10:45:00,自用-小客車;普通重型-機車,25.03030,121.5159
2014-04-03 11:00:00,普通重型-機車;行人-人,25.21030,121.6659
2014-04-03 11:05:00,自用-小客車;普通重型-機車,25.06834,121.5274
2014-04-03 11:05:00,計程車-小客車;普通重型-機車;其他人-人,25.04542,121.5660
2014-04-03 11:20:00,民營公車-大客車;普通重型-機車,25.03912,121.5666
2014-04-03 12:20:00,自用-小客車;行人-人,25.04543,121.5372
2014-04-03 12:40:00,其他車-其他車;行人-人,25.11936,121.5082
2014-04-03 12:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.07269,121.5132
2014-04-03 12:45:00,自用-小客車;普通重型-機車;普通重型-機車,25.12121,121.5115
2014-04-03 13:57:00,自用-小客車;普通重型-機車,25.06327,121.5268
2014-04-03 15:15:00,普通重型-機車;普通重型-機車,25.01611,121.5532
2014-04-03 15:20:00,普通輕型-機車,25.12163,121.4696
2014-04-03 16:00:00,自用-小客車;普通重型-機車,25.12416,121.5260
2014-04-03 16:43:00,自用-小客車;普通重型-機車,25.04279,121.5097
2014-04-03 16:44:00,計程車-小客車;行人-人,25.05023,121.5294
2014-04-03 16:45:00,自用-小客車;行人-人,25.03912,121.5666
2014-04-03 16:54:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-03 17:00:00,計程車-小客車;普通重型-機車,25.05973,121.5487
2014-04-03 17:00:00,自用-小客車;腳踏自行車-慢車,25.06850,121.5155
2014-04-03 17:03:00,普通重型-機車;普通重型-機車,25.10938,121.5127
2014-04-03 17:21:00,普通重型-機車;自用-小客車,25.08389,121.5490
2014-04-03 17:25:00,普通重型-機車,25.08646,121.5782
2014-04-03 17:30:00,自用-小貨車;普通重型-機車,25.05190,121.5831
2014-04-03 17:30:00,普通重型-機車;自用-小客車,25.05997,121.5198
2014-04-03 18:05:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2014-04-03 18:10:00,租賃車-小客車;行人-人,25.06299,121.5202
2014-04-03 18:35:00,行人-人;普通重型-機車,25.07503,121.6041
2014-04-03 19:12:00,計程車-小客車;普通重型-機車;普通重型-機車,25.18335,121.4459
2014-04-03 19:20:00,普通重型-機車,25.11541,121.5156
2014-04-03 19:55:00,自用-小客車;普通重型-機車,25.04819,121.5521
2014-04-03 20:14:00,自用-小客車;普通重型-機車,25.06382,121.5661
2014-04-03 22:24:00,自用-小客車;普通重型-機車;普通重型-機車,25.05294,121.5577
2014-04-03 22:52:00,普通重型-機車,25.02887,121.5218
2014-04-03 23:10:00,普通重型-機車,25.14571,121.5043
2014-04-03 23:25:00,計程車-小客車;普通輕型-機車,25.04948,121.5460
2014-04-03 23:58:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-04 22:00:00,自用-小客車;普通重型-機車;普通重型-機車,25.05121,121.6171
2014-04-04 01:38:00,計程車-小客車;救護車-特種車;救護車-特種車;救護車-特種車;救護車-特種車,25.21030,121.6659
2014-04-04 02:00:00,普通重型-機車;普通重型-機車,25.05708,121.5214
2014-04-04 06:10:00,自用-小客車;自用-小客車;租賃車-小客車,25.03364,121.5450
2014-04-04 07:30:00,自用-小貨車;普通重型-機車,25.06390,121.5243
2014-04-04 07:40:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-04 07:45:00,普通重型-機車,25.13714,121.4853
2014-04-04 07:50:00,普通重型-機車;計程車-小客車,25.00297,121.5521
2014-04-04 08:20:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-04 08:20:00,普通輕型-機車;普通重型-機車,25.10729,121.5330
2014-04-04 08:39:00,普通重型-機車;自用-小客車,25.09477,121.5214
2014-04-04 08:50:00,自用-小客車;腳踏自行車-慢車,25.10772,121.5592
2014-04-04 08:50:00,普通重型-機車,25.06128,121.5327
2014-04-04 09:10:00,普通重型-機車,25.21030,121.6659
2014-04-04 09:25:00,自用-小客車;普通重型-機車,25.08703,121.5746
2014-04-04 09:43:00,計程車-小客車;普通重型-機車,25.09229,121.5178
2014-04-04 09:52:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-04 10:00:00,其他車-其他車;普通重型-機車,25.08703,121.5585
2014-04-04 10:00:00,普通重型-機車;普通重型-機車;計程車-小客車,25.01113,121.5604
2014-04-04 10:05:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.06456,121.6659
2014-04-04 10:05:00,自用-小客車;普通重型-機車,25.04931,121.5921
2014-04-04 10:08:00,自用-小貨車;普通重型-機車,25.02814,121.5230
2014-04-04 10:45:00,民營客運-大客車;民營客運-大客車,25.15259,121.5514
2014-04-04 11:20:00,自用-小客車;普通重型-機車,25.04883,121.5801
2014-04-04 11:50:00,普通重型-機車;普通重型-機車,25.04582,121.5420
2014-04-04 12:20:00,普通重型-機車;自用-小客車,25.06390,121.5243
2014-04-04 12:20:00,自用-小客車;行人-人,25.07643,121.6094
2014-04-04 12:30:00,普通重型-機車;普通重型-機車,25.16174,121.5005
2014-04-04 12:45:00,自用-小客車;普通重型-機車,25.07643,121.5795
2014-04-04 13:16:00,自用-小客車;普通重型-機車;普通重型-機車,25.04956,121.5733
2014-04-04 13:35:00,普通重型-機車;腳踏自行車-慢車,25.06195,121.6122
2014-04-04 13:45:00,自用-小貨車;普通輕型-機車,25.05638,121.5209
2014-04-04 13:55:00,普通重型-機車;其他車-其他車,25.07596,121.5801
2014-04-04 14:45:00,自用-小客車;行人-人,25.11091,121.5229
2014-04-04 14:50:00,自用-小客車;普通重型-機車,25.00162,121.5489
2014-04-04 15:20:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-04-04 15:55:00,其他車-其他車;其他慢車-慢車,25.04778,121.5589
2014-04-04 16:20:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2014-04-04 16:40:00,自用-小客車;普通重型-機車,25.02872,121.5091
2014-04-04 16:45:00,自用-小客車;普通重型-機車,25.03911,121.6266
2014-04-04 16:49:00,自用-小客車;普通重型-機車,25.03387,121.5746
2014-04-04 16:50:00,自用-小客車;普通重型-機車,25.13002,121.5302
2014-04-04 17:00:00,遊覽車-大客車;普通重型-機車;自用-小客車,25.03646,121.5695
2014-04-04 17:42:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-04 18:21:00,計程車-小客車;普通重型-機車,25.06389,121.5373
2014-04-04 18:30:00,普通重型-機車;自用-小客車,25.04928,121.5583
2014-04-04 18:50:00,普通重型-機車;普通輕型-機車,25.11309,121.5183
2014-04-04 20:10:00,其他車-其他車;普通重型-機車,25.21030,121.6659
2014-04-04 21:10:00,自用-小客車;普通重型-機車,25.13348,121.5042
2014-04-04 21:33:00,腳踏自行車-慢車;普通重型-機車;普通重型-機車,25.06480,121.5089
2014-04-04 21:40:00,普通重型-機車;自用-小客車,25.12495,121.4691
2014-04-04 22:15:00,大型重型2-機車;普通重型-機車,25.21030,121.6659
2014-04-04 22:37:00,自用-小客車;普通重型-機車;普通重型-機車,25.00779,121.5596
2014-04-04 23:21:00,大型重型1-機車,25.04847,121.5687
2014-04-05 00:44:00,自用-小客車;普通重型-機車,25.06389,121.5373
2014-04-05 00:50:00,普通重型-機車;自用-小客車;普通重型-機車,25.05351,121.5239
2014-04-05 06:40:00,普通重型-機車;普通重型-機車,25.13609,121.4790
2014-04-05 06:45:00,自用-小客車;計程車-小客車,25.05591,121.5777
2014-04-05 08:50:00,普通重型-機車;普通重型-機車;普通重型-機車,25.03458,121.5057
2014-04-05 09:20:00,租賃車-小客車;普通重型-機車,25.06365,121.5386
2014-04-05 09:30:00,大型重型2-機車,25.21030,121.6659
2014-04-05 09:50:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-05 10:16:00,普通重型-機車;普通重型-機車,25.05432,121.5716
2014-04-05 13:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-05 13:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.15353,121.5503
2014-04-05 13:35:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.04359,121.5738
2014-04-05 13:37:00,自用-小客車;普通重型-機車,25.02367,121.5517
2014-04-05 14:25:00,自用-小客車;普通重型-機車,25.02540,121.5611
2014-04-05 14:30:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-05 14:50:00,自用-小客車;普通重型-機車,25.08703,121.5585
2014-04-05 15:00:00,普通重型-機車;普通重型-機車,25.13348,121.5042
2014-04-05 15:25:00,自用-小客車;普通重型-機車;普通重型-機車,25.05023,121.5294
2014-04-05 15:58:00,普通重型-機車;計程車-小客車;普通重型-機車,25.04968,121.5655
2014-04-05 16:00:00,計程車-小客車;普通重型-機車;普通輕型-機車;普通重型-機車,25.01034,121.5612
2014-04-05 16:37:00,普通重型-機車;普通重型-機車;自用-小客車,25.03052,121.5542
2014-04-05 16:39:00,自用-小客車;自用-小客車,25.10081,121.5376
2014-04-05 16:42:00,普通重型-機車;腳踏自行車-慢車,25.08748,121.5092
2014-04-05 17:09:00,自用-小客車;普通重型-機車,25.08408,121.5701
2014-04-05 18:02:00,計程車-小客車;自用-小客車,25.05432,121.4542
2014-04-05 18:03:00,普通重型-機車;普通重型-機車,25.11420,121.5161
2014-04-05 18:40:00,其他車-其他車;普通重型-機車;普通重型-機車;普通重型-機車,25.05013,121.5230
2014-04-05 19:30:00,自用-小客車;普通重型-機車,25.06150,121.6187
2014-04-05 19:46:00,普通重型-機車;普通重型-機車,25.04216,121.5003
2014-04-05 19:57:00,自用-小客車;普通重型-機車,25.02672,121.5467
2014-04-05 20:24:00,普通重型-機車;自用-小客車,25.03083,121.5704
2014-04-05 20:28:00,自用-小客車;普通重型-機車,25.14344,121.5060
2014-04-05 21:05:00,自用-小客車;普通重型-機車,25.04371,121.5597
2014-04-05 21:25:00,普通重型-機車;普通重型-機車,25.09780,121.5256
2014-04-05 22:10:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-04-05 22:20:00,自用-小客車;普通重型-機車,25.11932,121.5299
2014-04-05 22:50:00,自用-小客車;普通重型-機車,25.02454,121.5298
2014-04-05 23:08:00,普通重型-機車;普通重型-機車,25.04749,121.5143
2014-04-05 23:15:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.05023,121.5294
2014-04-06 01:15:00,普通重型-機車;自用-小客車,25.07486,121.5205
