發生時間,車種,Y,X
2012-08-01 02:20:00,自用-小貨車;普通重型-機車,25.21030,121.6659
2012-08-01 06:20:00,自用-小貨車;普通重型-機車,25.06331,121.5331
2012-08-01 06:50:00,腳踏自行車-慢車;民營公車-大客車,25.13105,121.5069
2012-08-01 07:25:00,自用-小客車;自用-小客車,25.21030,121.6659
2012-08-01 08:40:00,普通重型-機車;計程車-小客車;普通重型-機車;普通重型-機車,25.02736,121.5452
2012-08-01 09:23:00,普通重型-機車;普通重型-機車,25.03799,121.5002
2012-08-01 09:35:00,普通重型-機車;行人-人,25.05468,121.5165
2012-08-01 10:20:00,自用-小貨車;行人-人;行人-人,25.04143,121.5755
2012-08-01 11:41:00,普通重型-機車;普通重型-機車,25.07248,121.5180
2012-08-01 11:47:00,普通重型-機車;普通重型-機車,25.05603,121.5669
2012-08-01 13:55:00,普通重型-機車;自用-小貨車,25.03254,121.4954
2012-08-01 14:30:00,自用-小客車;普通重型-機車,25.02299,121.5437
2012-08-01 15:00:00,普通重型-機車;自用-小客車,25.04763,121.5719
2012-08-01 15:10:00,租賃車-小客車;自用-小客車,25.06313,121.6156
2012-08-01 15:15:00,自用-小貨車;普通重型-機車,25.05721,121.5173
2012-08-01 15:40:00,自用-小客車;普通輕型-機車,25.03693,121.5799
2012-08-01 16:18:00,自用-小客車;行人-人,25.04774,121.5566
2012-08-01 16:35:00,普通重型-機車;普通重型-機車,25.01807,121.5445
2012-08-01 16:55:00,自用-小客車;普通重型-機車;普通重型-機車,25.04753,121.5769
2012-08-01 17:10:00,自用-小客車;行人-人,25.05517,121.5440
2012-08-01 17:12:00,自用-小客車;普通重型-機車;普通輕型-機車,25.21030,121.6659
2012-08-01 17:30:00,普通重型-機車;計程車-小客車,25.21030,121.6659
2012-08-01 17:40:00,自用-小客車;普通重型-機車,25.08158,121.5761
2012-08-01 17:45:00,普通重型-機車;普通輕型-機車,25.03912,121.5666
2012-08-01 17:53:00,警備車-特種車;行人-人,25.06255,121.5288
2012-08-01 18:00:00,自用-小客車;普通重型-機車;普通重型-機車,25.03986,121.5438
2012-08-01 18:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.07592,121.6104
2012-08-01 18:13:00,自用-小客車;普通重型-機車,25.06911,121.6131
2012-08-01 18:20:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-08-01 18:24:00,普通重型-機車;普通重型-機車,25.03869,121.5786
2012-08-01 18:30:00,普通重型-機車;普通重型-機車,25.11513,121.6286
2012-08-01 18:35:00,計程車-小客車;行人-人,25.04062,121.5518
2012-08-01 19:15:00,普通重型-機車;自用-小客車,25.07995,121.5501
2012-08-01 19:15:00,其他車-其他車;行人-人,25.03402,121.5531
2012-08-01 20:55:00,計程車-小客車;普通重型-機車,25.07434,121.5201
2012-08-01 21:00:00,普通重型-機車;自用-小客車,25.12448,121.4759
2012-08-01 21:05:00,普通重型-機車,25.21030,121.6659
2012-08-01 21:29:00,自用-小客車;普通重型-機車,25.07120,121.5385
2012-08-01 21:30:00,其他車-其他車;其他慢車-慢車,25.13361,121.5013
2012-08-01 21:50:00,計程車-小客車;行人-人,25.03974,121.5576
2012-08-01 21:54:00,普通重型-機車;行人-人,25.02149,121.5003
2012-08-01 22:50:00,自用-小客車;行人-人,25.03986,121.5438
2012-08-01 23:25:00,計程車-小客車;自用-小客車,25.21030,121.6659
2012-08-02 01:40:00,自用-小客車;行人-人,25.04295,121.5577
2012-08-02 08:30:00,自用-小客車;普通重型-機車,25.07769,121.5106
2012-08-02 11:05:00,自用-小客車;普通重型-機車,25.21030,121.6659
2012-08-02 13:40:00,普通重型-機車,25.07769,121.5106
2012-08-02 13:40:00,行人-人;普通重型-機車,25.02516,121.4989
2012-08-02 16:30:00,自用-小客車;普通重型-機車,25.02218,121.5587
2012-08-02 16:40:00,普通重型-機車;普通重型-機車,25.06285,121.5126
2012-08-02 17:30:00,普通重型-機車;計程車-小客車,25.04388,121.5550
2012-08-02 18:34:00,自用-小客車;自用-小客車;普通重型-機車;自用-小客車;自用-小客車,25.06613,121.5826
2012-08-02 20:00:00,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2012-08-02 20:25:00,普通重型-機車;自用-小客車,25.21030,121.6659
2012-08-02 20:44:00,自用-小客車;腳踏自行車-慢車,25.21030,121.6659
2012-08-02 21:08:00,普通重型-機車;行人-人,25.05674,121.5571
2012-08-02 21:55:00,普通輕型-機車;行人-人,25.08650,121.5608
2012-08-02 23:35:00,計程車-小客車;普通輕型-機車,25.06164,121.5441
2012-08-03 00:25:00,普通重型-機車,25.05466,121.5456
2012-08-03 00:40:00,自用-小客車;計程車-小客車;自用-小客車;計程車-小客車,25.04295,121.5577
2012-08-03 01:58:00,自用-小客車;計程車-小客車,25.21030,121.6659
