發生時間,車種,Y,X
2013-12-02 10:35:00,自用-小客車;普通重型-機車;普通重型-機車,25.12617,121.4688
2013-12-02 11:20:00,租賃車-小客車;行人-人,25.21030,121.6659
2013-12-02 11:35:00,普通輕型-機車;普通重型-機車,25.21030,121.6659
2013-12-02 12:10:00,普通重型-機車;行人-人,25.02556,121.5187
2013-12-02 12:10:00,自用-小客車;普通重型-機車,25.06729,121.5186
2013-12-02 12:15:00,租賃車-小客車;普通重型-機車;租賃車-小客車,25.03672,121.5286
2013-12-02 12:18:00,普通重型-機車;普通重型-機車,25.05405,121.6178
2013-12-02 12:20:00,普通重型-機車;自用-小客車,25.21030,121.6659
2013-12-02 12:26:00,普通重型-機車;普通重型-機車,25.13907,121.4936
2013-12-02 12:30:00,自用-小客車;普通輕型-機車;普通輕型-機車,25.21030,121.6659
2013-12-02 14:05:00,計程車-小客車;腳踏自行車-慢車,25.04378,121.5673
2013-12-02 14:10:00,普通重型-機車;行人-人,25.21030,121.6659
2013-12-02 14:40:00,普通重型-機車;行人-人,25.04017,121.5019
2013-12-02 15:40:00,租賃車-小客車;大型重型2-機車,25.21030,121.6659
2013-12-02 15:40:00,普通重型-機車;普通重型-機車,25.12667,121.5902
2013-12-02 15:52:00,普通重型-機車;行人-人,25.06435,121.5435
2013-12-02 16:00:00,普通重型-機車;行人-人,25.04646,121.5086
2013-12-02 16:11:00,自用-小客車;普通輕型-機車,25.06017,121.5381
2013-12-02 16:35:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.10356,121.5418
2013-12-02 16:39:00,腳踏自行車-慢車;民營公車-大客車;計程車-小客車,25.06390,121.5243
2013-12-02 17:00:00,營業用-小貨車;普通重型-機車;其他人-人,25.06128,121.5327
2013-12-02 17:10:00,自用-小客車;普通重型-機車,25.04744,121.5446
2013-12-02 17:16:00,自用-小客車;普通重型-機車,25.02978,121.5042
2013-12-02 17:29:00,民營公車-大客車;腳踏自行車-慢車,25.06992,121.5229
2013-12-02 17:40:00,普通重型-機車;普通重型-機車,25.06390,121.5243
2013-12-02 17:40:00,普通重型-機車;普通重型-機車,25.07970,121.5457
2013-12-02 17:53:00,自用-小客車;普通重型-機車,25.06636,121.5892
2013-12-02 18:01:00,計程車-小客車;行人-人,25.03986,121.5438
2013-12-02 18:05:00,普通重型-機車;普通重型-機車;普通重型-機車,25.03082,121.5041
2013-12-02 18:30:00,自用-小客車;普通重型-機車,25.11814,121.5172
2013-12-02 18:40:00,普通重型-機車;行人-人,25.05664,121.5617
2013-12-02 18:55:00,自用-小客車;腳踏自行車-慢車,25.06750,121.6148
2013-12-02 19:07:00,自用-小客車;普通重型-機車,25.00656,121.5682
2013-12-02 19:10:00,普通重型-機車;腳踏自行車-慢車,25.10262,121.5238
2013-12-02 19:12:00,自用-小客車;普通重型-機車,25.11676,121.5165
2013-12-02 19:17:00,普通輕型-機車;行人-人,25.06390,121.5243
2013-12-02 19:40:00,自用-小客車;行人-人,25.21030,121.6659
2013-12-02 19:50:00,自用-小貨車;普通重型-機車,25.04796,121.6172
2013-12-02 20:15:00,普通重型-機車;腳踏自行車-慢車,25.03449,121.5313
2013-12-02 20:35:00,計程車-小客車;普通重型-機車,25.02546,121.5446
2013-12-02 20:40:00,自用-小客車;拼裝車-其他車,25.10668,121.5331
2013-12-02 21:20:00,普通重型-機車;普通重型-機車,25.02210,121.5496
2013-12-02 21:30:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2013-12-02 21:35:00,普通重型-機車;自用-小客車,25.12380,121.5428
2013-12-02 21:50:00,自用-小客車;普通重型-機車,25.12448,121.4759
2013-12-02 21:54:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12448,121.4759
2013-12-02 22:10:00,自用-小客車;普通重型-機車,25.12416,121.5260
2013-12-02 22:25:00,普通重型-機車;普通重型-機車,25.05739,121.5329
2013-12-02 22:48:00,自用-小客車;租賃車-小客車,25.08621,121.5843
2013-12-02 23:00:00,計程車-小客車;腳踏自行車-慢車,25.04008,121.5497
2013-12-02 23:35:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-03 06:10:00,普通重型-機車,25.05300,121.5589
2013-12-03 07:14:00,普通重型-機車;普通輕型-機車,25.04979,121.5126
2013-12-03 07:30:00,自用-小客車;普通重型-機車,25.07458,121.5369
2013-12-03 07:41:00,計程車-小客車;普通重型-機車,25.02587,121.5490
2013-12-03 07:45:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-12-03 08:00:00,普通重型-機車;普通重型-機車,25.07872,121.5741
2013-12-03 08:10:00,普通重型-機車;普通重型-機車,25.00305,121.5963
2013-12-03 08:15:00,普通重型-機車;普通重型-機車,25.06255,121.5288
2013-12-03 08:46:00,自用-小客車;普通重型-機車,25.01487,121.5371
2013-12-03 08:56:00,普通重型-機車;自用-小貨車,25.04257,121.5796
2013-12-03 09:00:00,普通輕型-機車;普通重型-機車,25.06389,121.5373
2013-12-03 09:00:00,自用-小貨車;普通重型-機車,25.06026,121.5163
2013-12-03 09:06:00,普通重型-機車;普通重型-機車,25.03503,121.5439
2013-12-03 09:20:00,普通重型-機車;普通重型-機車,25.06285,121.5126
2013-12-03 10:10:00,行人-人;普通重型-機車;民營公車-大客車;普通重型-機車,25.06834,121.5274
2013-12-03 10:20:00,自用-小客車;自用-小貨車,25.07255,121.6103
2013-12-03 10:30:00,普通重型-機車;普通重型-機車,25.02540,121.5611
2013-12-03 11:15:00,自用-小客車;普通重型-機車,25.03302,121.5009
2013-12-03 11:40:00,自用-小客車;普通重型-機車,25.03853,121.5495
2013-12-03 11:40:00,計程車-小客車;普通重型-機車,25.04698,121.5779
2013-12-03 12:00:00,普通重型-機車;普通重型-機車;自用-小客車,25.08254,121.5500
2013-12-03 12:16:00,自用-小客車;普通重型-機車,25.09449,121.5504
2013-12-03 12:20:00,普通輕型-機車;普通重型-機車,25.13061,121.5028
2013-12-03 12:28:00,普通重型-機車;普通重型-機車,25.05160,121.5868
2013-12-03 12:40:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.09657,121.5321
2013-12-03 12:50:00,普通重型-機車;自用-小客車,25.04371,121.5597
2013-12-03 13:00:00,營業用-小貨車;行人-人,25.04352,121.5136
2013-12-03 13:08:00,民營客運-大客車;腳踏自行車-慢車,25.21030,121.6659
2013-12-03 13:20:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-03 13:20:00,自用-小客車;普通重型-機車,25.01946,121.5015
2013-12-03 13:43:00,普通重型-機車;普通重型-機車;普通重型-機車,25.03949,121.5068
2013-12-03 13:50:00,自用-小客車;自用-小客車;自用-小客車,25.03950,121.5451
2013-12-03 14:00:00,普通重型-機車;普通重型-機車,25.05843,121.5256
2013-12-03 14:02:00,自用-小客車;普通重型-機車,25.05126,121.5593
2013-12-03 14:38:00,普通重型-機車;計程車-小客車,25.11513,121.6286
2013-12-03 15:22:00,自用-小客車;普通重型-機車,25.06175,121.5162
2013-12-03 15:25:00,普通重型-機車;腳踏自行車-慢車,25.21030,121.6659
2013-12-03 15:30:00,普通重型-機車;自用-小客車,25.00730,121.5397
2013-12-03 15:37:00,自用-小客車;行人-人,25.04479,121.5049
2013-12-03 15:40:00,普通重型-機車;普通重型-機車,25.11838,121.5130
2013-12-03 15:50:00,普通重型-機車;普通重型-機車;普通重型-機車,25.03986,121.5438
2013-12-03 16:14:00,自用-小客車;普通重型-機車;普通重型-機車,25.12666,121.5030
2013-12-03 16:15:00,自用-小客車;普通重型-機車,25.11619,121.5209
2013-12-03 16:30:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.12242,121.4643
2013-12-03 16:30:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.04556,121.5646
2013-12-03 17:55:00,租賃車-小客車;行人-人,25.04048,121.5716
2013-12-03 17:56:00,普通重型-機車,25.08417,121.5781
2013-12-03 18:20:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-12-03 18:22:00,計程車-小客車;普通重型-機車,25.00112,121.5497
2013-12-03 18:30:00,普通重型-機車;普通重型-機車;自用-小客車,25.08477,121.5573
2013-12-03 18:35:00,民營公車-大客車;普通重型-機車;民營公車-大客車;民營公車-大客車;普通重型-機車,25.03748,121.5167
2013-12-03 18:38:00,普通輕型-機車;普通重型-機車,25.07941,121.5177
2013-12-03 18:40:00,自用-小客車;普通重型-機車;普通重型-機車,25.13325,121.4749
2013-12-03 18:42:00,普通重型-機車;自用-小客車,25.08832,121.5510
2013-12-03 18:45:00,自用-小客車;普通重型-機車;普通重型-機車,25.11379,121.5324
2013-12-03 18:55:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04295,121.5577
2013-12-03 18:55:00,租賃車-小客車;普通重型-機車;普通重型-機車,25.00621,121.5599
2013-12-03 19:03:00,普通重型-機車;普通重型-機車,25.03311,121.4983
2013-12-03 19:13:00,自用-小客車;普通重型-機車,25.03202,121.5053
2013-12-03 20:00:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-03 20:18:00,自用-小客車;普通重型-機車;普通重型-機車,25.04542,121.5660
2013-12-03 20:25:00,計程車-小客車;普通重型-機車;普通重型-機車,25.05929,121.5242
2013-12-03 21:34:00,計程車-小客車;普通重型-機車,25.03514,121.5388
2013-12-03 21:45:00,普通重型-機車;普通輕型-機車,25.05839,121.5278
2013-12-03 21:45:00,租賃車-小客車;普通重型-機車,25.03630,121.5583
2013-12-03 21:55:00,普通重型-機車;計程車-小客車;計程車-小客車,25.02428,121.5506
2013-12-03 21:55:00,自用-小客車;普通重型-機車,25.04711,121.5927
2013-12-03 22:14:00,計程車-小客車;普通重型-機車,25.05975,121.5458
2013-12-03 22:16:00,普通重型-機車;普通重型-機車,25.04226,121.5665
2013-12-03 22:35:00,自用-小客車;普通重型-機車,25.11248,121.5514
2013-12-03 22:35:00,普通重型-機車;腳踏自行車-慢車,25.06444,121.5542
2013-12-03 23:15:00,自用-小客車;行人-人,25.06367,121.5630
2013-12-03 23:50:00,普通重型-機車,25.05874,121.5229
2013-12-04 05:50:00,自用-小客車;普通輕型-機車,25.05738,121.6151
2013-12-04 06:30:00,自用-小貨車;腳踏自行車-慢車,25.02815,121.5582
2013-12-04 06:35:00,自用-小客車;普通重型-機車,25.13738,121.4808
2013-12-04 07:00:00,計程車-小客車;普通重型-機車,25.03046,121.5002
2013-12-04 07:30:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-12-04 07:30:00,自用-小客車;行人-人,25.11309,121.5183
2013-12-04 07:40:00,普通重型-機車;腳踏自行車-慢車;腳踏自行車-慢車,25.08342,121.5807
2013-12-04 07:47:00,自用-小客車;普通重型-機車,25.12496,121.5020
2013-12-04 07:54:00,自用-小客車;普通重型-機車,25.05253,121.5772
2013-12-04 07:55:00,自用-小客車;普通重型-機車,25.05642,121.5771
2013-12-04 08:07:00,計程車-小客車;普通重型-機車,25.14265,121.5125
2013-12-04 08:08:00,普通重型-機車;普通重型-機車;普通輕型-機車,25.03674,121.4977
2013-12-04 08:15:00,普通重型-機車;普通重型-機車,25.02977,121.5680
2013-12-04 08:28:00,計程車-小客車;普通重型-機車,25.02829,121.4987
2013-12-04 08:30:00,普通重型-機車;行人-人,25.01967,121.5590
2013-12-04 08:30:00,腳踏自行車-慢車;腳踏自行車-慢車,25.04260,121.5644
2013-12-04 08:45:00,自用-小貨車;自用-小貨車;自用-小貨車;自用-小客車;自用-小客車;計程車-小客車;其他人-人,25.08087,121.5223
2013-12-04 08:45:00,普通重型-機車;自用-小貨車,25.21030,121.6659
2013-12-04 08:46:00,計程車-小客車;普通重型-機車,25.05871,121.5244
2013-12-04 08:50:00,自用-小客車;普通重型-機車,25.12448,121.4759
2013-12-04 09:00:00,自用-小客車;普通重型-機車,25.08736,121.5547
2013-12-04 09:21:00,普通重型-機車;租賃車-小客車,25.21030,121.6659
2013-12-04 09:30:00,普通輕型-機車;行人-人,25.02661,121.5089
2013-12-04 10:44:00,普通重型-機車;普通重型-機車;計程車-小客車,25.04387,121.5768
2013-12-04 10:55:00,自用-小客車;自用-小客車,25.05013,121.5230
2013-12-04 11:00:00,自用-小客車;普通重型-機車,25.06362,121.5790
2013-12-04 11:33:00,自用-小客車;普通重型-機車;普通重型-機車,25.09657,121.5321
2013-12-04 11:50:00,普通重型-機車;自用-小貨車,25.03031,121.5407
2013-12-04 12:30:00,普通重型-機車;普通重型-機車,25.12250,121.5004
2013-12-04 13:16:00,自用-小客車;普通重型-機車,25.06665,121.5238
2013-12-04 13:20:00,自用-小貨車;普通重型-機車;普通重型-機車,25.05572,121.5506
2013-12-04 13:20:00,計程車-小客車;自用-小客車;普通重型-機車,25.05838,121.5182
2013-12-04 13:30:00,普通重型-機車;普通重型-機車,25.12314,121.4767
2013-12-04 13:30:00,普通重型-機車;普通重型-機車,25.07769,121.5106
2013-12-04 14:03:00,普通重型-機車;普通重型-機車,25.04396,121.5845
2013-12-04 14:10:00,自用-小客車;普通重型-機車,25.08753,121.5765
2013-12-04 14:20:00,自用-小客車;普通重型-機車,25.02210,121.5496
2013-12-04 14:30:00,腳踏自行車-慢車;自用-小客車,25.11493,121.5117
2013-12-04 15:24:00,自用-小客車;普通重型-機車,25.12448,121.4759
2013-12-04 15:25:00,自用-小客車;普通重型-機車,25.11016,121.5345
2013-12-04 16:12:00,自用-小客車;普通重型-機車,25.03083,121.5704
2013-12-04 16:15:00,普通重型-機車;行人-人,25.21030,121.6659
2013-12-04 16:30:00,行人-人;自用-小客車,25.08503,121.6038
2013-12-04 16:40:00,自用-小客車;自用-小客車;普通重型-機車;普通重型-機車,25.04260,121.5644
2013-12-04 17:30:00,普通重型-機車;民營公車-大客車;普通重型-機車,25.04315,121.5363
2013-12-04 17:42:00,普通輕型-機車;計程車-小客車,25.04605,121.5736
2013-12-04 18:00:00,自用-小客車;普通重型-機車,25.05129,121.5164
2013-12-04 18:06:00,普通重型-機車;腳踏自行車-慢車,25.04603,121.5753
2013-12-04 18:21:00,自用-小客車;普通重型-機車;普通重型-機車,25.02789,121.5440
2013-12-04 18:21:00,普通重型-機車;自用-小客車,25.08289,121.5241
2013-12-04 18:38:00,普通輕型-機車;自用-小客車;自用-小客車,25.09425,121.5059
2013-12-04 18:40:00,自用-小客車;普通輕型-機車,25.05700,121.5131
2013-12-04 18:50:00,其他車-其他車;普通重型-機車,25.21030,121.6659
2013-12-04 19:50:00,自用-小貨車;普通重型-機車,25.05501,121.5243
2013-12-04 20:35:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-04 20:40:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-12-04 21:25:00,普通重型-機車;自用-小客車,25.06989,121.5130
2013-12-04 21:55:00,自用-小客車;普通重型-機車,25.21030,121.6659
2013-12-04 22:10:00,自用-小客車;普通重型-機車,25.04982,121.5107
2013-12-04 22:20:00,普通重型-機車;自用-小客車;自用-小客車,25.05905,121.5553
2013-12-04 22:20:00,自用-小客車;普通重型-機車,25.07366,121.5187
2013-12-04 22:30:00,普通重型-機車;普通重型-機車,25.06285,121.5126
2013-12-04 23:05:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-04 23:35:00,普通重型-機車;腳踏自行車-慢車,25.08087,121.5223
2013-12-04 23:46:00,自用-小客車;普通重型-機車;普通重型-機車,25.04285,121.5860
2013-12-05 03:45:00,普通重型-機車;動力機械-其他車,25.09864,121.5407
2013-12-05 05:35:00,自用-小客車;普通重型-機車,25.05742,121.5129
2013-12-05 06:17:00,普通重型-機車,25.06433,121.5227
2013-12-05 07:05:00,普通重型-機車;自用-小客車;普通重型-機車,25.13703,121.5010
2013-12-05 07:10:00,自用-小客車;普通重型-機車;普通重型-機車,25.02411,121.5184
2013-12-05 07:14:00,計程車-小客車;普通重型-機車,25.05890,121.6026
2013-12-05 07:45:00,自用-小客車;普通重型-機車,25.10372,121.5272
2013-12-05 07:45:00,普通重型-機車;普通重型-機車,25.06433,121.5227
2013-12-05 08:00:00,普通重型-機車;普通重型-機車,25.11110,121.5140
2013-12-05 08:20:00,普通重型-機車;自用-小客車;行人-人,25.03024,121.5297
2013-12-05 08:30:00,普通輕型-機車;租賃車-小客車,25.03845,121.5832
2013-12-05 08:39:00,普通重型-機車;普通重型-機車,25.10263,121.5231
2013-12-05 08:45:00,自用-小客車;普通重型-機車,25.04882,121.5615
2013-12-05 09:00:00,自用-小客車;普通重型-機車,25.07267,121.5817
2013-12-05 09:00:00,普通重型-機車;普通重型-機車,25.04134,121.5630
2013-12-05 09:15:00,自用-小客車;普通重型-機車;普通重型-機車,25.06299,121.5202
2013-12-05 09:40:00,普通重型-機車;自用-小客車,25.21030,121.6659
2013-12-05 09:50:00,自用-小客車;普通重型-機車,25.04434,121.5582
2013-12-05 09:52:00,自用-小貨車;普通重型-機車,25.03912,121.5666
2013-12-05 09:54:00,自用-小客車;普通重型-機車,25.09588,121.5278
2013-12-05 09:55:00,普通重型-機車;自用-小客車,25.00464,121.5380
2013-12-05 10:20:00,其他車-其他車;普通重型-機車;普通重型-機車,25.12377,121.4861
2013-12-05 10:37:00,普通重型-機車;普通重型-機車,25.04210,121.5701
2013-12-05 10:45:00,普通重型-機車;普通重型-機車;普通重型-機車,25.00022,121.5763
2013-12-05 11:10:00,普通重型-機車;行人-人,25.12116,121.4665
2013-12-05 11:24:00,腳踏自行車-慢車;普通重型-機車,25.08791,121.5697
2013-12-05 12:10:00,自用-小客車;普通重型-機車,25.08426,121.5477
2013-12-05 12:24:00,自用-小客車;行人-人,25.06164,121.5441
2013-12-05 12:25:00,計程車-小客車;腳踏自行車-慢車,25.02794,121.5327
2013-12-05 12:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.07255,121.6103
2013-12-05 12:30:00,自用-小客車;普通重型-機車,25.06299,121.5202
2013-12-05 13:26:00,自用-小客車;普通重型-機車,25.03912,121.5666
2013-12-05 13:45:00,計程車-小客車;普通重型-機車,25.03577,121.5622
2013-12-05 14:35:00,租賃車-小客車;普通重型-機車,25.02344,121.5505
2013-12-05 14:57:00,自用-小客車;普通重型-機車,25.03993,121.5719
2013-12-05 15:25:00,普通重型-機車;自用-小客車,25.02955,121.5673
2013-12-05 15:40:00,自用-小客車;普通重型-機車,25.03042,121.5625
2013-12-05 16:05:00,普通重型-機車;行人-人,25.03474,121.5393
2013-12-05 16:27:00,計程車-小客車;普通重型-機車,25.03307,121.5542
2013-12-05 16:30:00,腳踏自行車-慢車;行人-人,25.01539,121.5367
2013-12-05 16:35:00,普通輕型-機車;普通重型-機車,25.06124,121.5167
2013-12-05 17:01:00,自用-小貨車;普通重型-機車,25.09449,121.5504
2013-12-05 17:10:00,計程車-小客車;普通重型-機車,25.07401,121.5774
2013-12-05 17:15:00,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.03514,121.5388
2013-12-05 17:40:00,普通重型-機車;普通輕型-機車,25.12298,121.5034
2013-12-05 17:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.07941,121.5177
2013-12-05 18:07:00,人力車-慢車;普通重型-機車,25.06380,121.5493
2013-12-05 18:14:00,普通重型-機車;行人-人,25.09778,121.5288
2013-12-05 18:22:00,自用-小客車;普通重型-機車,25.05591,121.5777
2013-12-05 18:35:00,租賃車-小客車;普通重型-機車,25.08175,121.5629
2013-12-05 18:36:00,普通重型-機車;普通重型-機車,25.02942,121.5649
2013-12-05 19:21:00,普通重型-機車;自用-小客車;自用-小客車,25.05574,121.5481
2013-12-05 19:45:00,自用-小客車;普通重型-機車,25.08635,121.5575
2013-12-05 20:02:00,普通重型-機車;自用-小客車,25.06465,121.5909
2013-12-05 20:11:00,普通輕型-機車;普通重型-機車,25.04593,121.5538
2013-12-05 20:30:00,普通重型-機車;普通重型-機車,25.04076,121.5537
2013-12-05 21:10:00,腳踏自行車-慢車,25.02210,121.5496
2013-12-05 21:29:00,自用-小客車;普通重型-機車,25.07596,121.5801
2013-12-05 21:30:00,計程車-小客車;普通重型-機車,25.02386,121.5302
2013-12-05 21:35:00,普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-05 22:10:00,計程車-小客車;普通重型-機車,25.04371,121.5341
2013-12-05 22:20:00,計程車-小客車;普通重型-機車,25.04371,121.5597
2013-12-05 22:51:00,民營公車-大客車;普通重型-機車,25.04378,121.5673
2013-12-05 23:18:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-05 23:30:00,計程車-小客車;普通重型-機車,25.03555,121.5188
2013-12-06 00:10:00,自用-小客車;普通重型-機車,25.05552,121.6059
2013-12-06 00:47:00,自用-大貨車;普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-06 02:35:00,自用-小客車;普通重型-機車,25.05821,121.5178
2013-12-06 04:45:00,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.06128,121.5327
2013-12-06 07:10:00,自用-小客車;普通重型-機車,25.10580,121.5118
2013-12-06 07:40:00,自用-小客車;普通重型-機車,25.09027,121.5090
2013-12-06 07:45:00,普通重型-機車;自用-小客車;租賃車-小客車,25.09591,121.5289
2013-12-06 07:49:00,普通重型-機車;普通輕型-機車,25.03441,121.5163
2013-12-06 07:52:00,自用-小客車;自用-小客車,25.04056,121.4984
2013-12-06 08:40:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2013-12-06 08:41:00,計程車-小客車;普通重型-機車;自用-小客車,25.21030,121.6659
2013-12-06 08:45:00,自用-小客車;行人-人,25.08455,121.5923
2013-12-06 08:50:00,其他車-其他車;行人-人,25.05188,121.5292
2013-12-06 09:00:00,自用-小客車;普通重型-機車,25.13085,121.5313
2013-12-06 09:15:00,自用-小客車;普通重型-機車,25.05123,121.5205
2013-12-06 09:40:00,腳踏自行車-慢車;行人-人,25.21030,121.6659
2013-12-06 10:05:00,普通重型-機車;自用-小貨車,25.21030,121.6659
2013-12-06 10:25:00,自用-小客車;腳踏自行車-慢車,25.21030,121.6659
2013-12-06 10:25:00,自用-小貨車;計程車-小客車,25.06356,121.6224
2013-12-06 10:40:00,普通輕型-機車;自用-小客車;普通輕型-機車,25.05546,121.5157
2013-12-06 10:50:00,普通重型-機車;普通重型-機車,25.02787,121.5627
2013-12-06 11:15:00,自用-小客車;普通重型-機車,25.08351,121.5490
2013-12-06 11:50:00,自用-小客車;行人-人;行人-人,25.21030,121.6659
