發生時間,車種,Y,X
2014-05-01 02:11:00,自用-小客車;行人-人,25.05955,121.5371
2014-05-01 06:20:00,計程車-小客車;普通重型-機車,25.06259,121.5437
2014-05-01 06:50:00,普通輕型-機車;自用-小客車,25.00147,121.5471
2014-05-01 07:00:00,普通重型-機車;普通重型-機車,25.06014,121.5392
2014-05-01 07:09:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05013,121.5230
2014-05-01 07:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.06389,121.5255
2014-05-01 07:38:00,自用-小客車,25.04803,121.5715
2014-05-01 07:50:00,自用-小客車;普通輕型-機車,25.21030,121.6659
2014-05-01 08:10:00,普通重型-機車;普通輕型-機車,25.04931,121.5729
2014-05-01 08:15:00,自用-小客車;普通重型-機車,25.12384,121.4652
2014-05-01 08:26:00,腳踏自行車-慢車;普通重型-機車,25.07859,121.5847
2014-05-01 08:36:00,普通重型-機車;普通重型-機車;普通重型-機車,25.09175,121.5636
2014-05-01 09:00:00,普通重型-機車;自用-小客車,25.13673,121.4978
2014-05-01 10:21:00,普通重型-機車;自用-小客車,25.04172,121.5754
2014-05-01 10:25:00,自用-小貨車;普通重型-機車,25.03911,121.6266
2014-05-01 10:40:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-05-01 11:50:00,自用-小客車;普通重型-機車;普通重型-機車,25.03083,121.5704
2014-05-01 11:55:00,自用-小客車;普通重型-機車,25.05626,121.6213
2014-05-01 13:30:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-05-01 14:10:00,自用-小客車,25.08278,121.5678
2014-05-01 14:30:00,自用-小客車;行人-人,25.21030,121.6659
2014-05-01 14:45:00,自用-小客車;普通重型-機車;自用-小客車,25.08411,121.5110
2014-05-01 15:21:00,普通重型-機車;行人-人,25.21030,121.6659
2014-05-01 15:40:00,自用-小客車;普通重型-機車,25.04629,121.5671
2014-05-01 16:00:00,普通重型-機車;自用-小客車,25.11732,121.5195
2014-05-01 17:00:00,自用-小客車;普通重型-機車,25.11428,121.5403
2014-05-01 17:30:00,普通重型-機車;普通重型-機車,25.06390,121.5243
2014-05-01 17:36:00,自用-小客車;普通重型-機車,25.09241,121.5724
2014-05-01 18:40:00,普通重型-機車;自用-小客車,25.05769,121.5832
2014-05-01 18:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.11532,121.5099
2014-05-01 19:00:00,行人-人;普通重型-機車,25.02718,121.5084
2014-05-01 19:10:00,計程車-小客車;普通重型-機車,25.03514,121.5387
2014-05-01 19:40:00,普通重型-機車;自用-小客車,25.06390,121.5243
2014-05-01 19:40:00,腳踏自行車-慢車;普通輕型-機車,25.08744,121.5592
2014-05-01 20:10:00,自用-小客車;普通重型-機車;普通重型-機車,25.03089,121.5656
2014-05-01 21:02:00,普通重型-機車;行人-人,25.06834,121.5274
2014-05-01 21:12:00,普通重型-機車;普通重型-機車,25.03949,121.5068
2014-05-01 21:30:00,自用-小客車;普通重型-機車,25.06203,121.6153
2014-05-01 22:00:00,自用-小客車;普通重型-機車,25.12288,121.5071
2014-05-01 22:15:00,普通重型-機車;普通重型-機車,25.06523,121.5134
2014-05-01 22:24:00,普通重型-機車;自用-小客車,25.04575,121.5702
2014-05-01 22:30:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2014-05-01 22:30:00,普通重型-機車;普通重型-機車,25.11182,121.5211
2014-05-01 22:35:00,普通重型-機車;行人-人,25.10620,121.5299
2014-05-01 23:40:00,普通輕型-機車;普通重型-機車,25.06523,121.5331
2014-05-02 00:50:00,計程車-小客車;計程車-小客車,25.04134,121.5630
2014-05-02 01:25:00,自用-小客車;救護車-特種車;救護車-特種車,25.06390,121.5243
2014-05-02 07:20:00,普通重型-機車;普通重型-機車;普通重型-機車,25.04064,121.5889
2014-05-02 07:35:00,自用-小貨車;普通重型-機車,25.12437,121.4993
2014-05-02 07:50:00,民營公車-大客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-05-02 08:05:00,普通重型-機車;普通重型-機車,25.13553,121.4751
2014-05-02 08:10:00,普通重型-機車;普通重型-機車,25.14548,121.4899
2014-05-02 08:10:00,普通重型-機車;自用-小客車,25.21030,121.5761
2014-05-02 08:40:00,自用-小客車;普通重型-機車,25.09882,121.5286
2014-05-02 08:50:00,普通重型-機車;自用-小貨車,25.21030,121.6659
2014-05-02 08:55:00,計程車-小客車;普通重型-機車,25.03212,121.5056
2014-05-02 09:35:00,自用-小客車;普通重型-機車,25.03762,121.5139
2014-05-02 09:45:00,普通重型-機車;腳踏自行車-慢車,25.04581,121.5779
2014-05-02 10:05:00,普通重型-機車;計程車-小客車,25.09241,121.5724
2014-05-02 10:10:00,自用-小客車;行人-人,25.04774,121.5566
2014-05-02 10:49:00,自用-小客車;普通輕型-機車,25.10111,121.5512
2014-05-02 11:05:00,自用-小客車;普通重型-機車,25.03557,121.5120
2014-05-02 11:40:00,普通重型-機車;計程車-小客車,25.07596,121.5801
2014-05-02 12:15:00,普通重型-機車;普通重型-機車,25.05836,121.5317
2014-05-02 12:20:00,普通重型-機車;普通重型-機車,25.05351,121.5239
2014-05-02 12:30:00,計程車-小客車;普通輕型-機車,25.04034,121.5098
2014-05-02 12:40:00,普通重型-機車;普通輕型-機車;自用-小貨車,25.02115,121.5324
2014-05-02 12:40:00,普通重型-機車;普通重型-機車,25.09544,121.5229
2014-05-02 12:55:00,計程車-小客車;行人-人,25.06389,121.5373
2014-05-02 13:45:00,自用-小客車;普通重型-機車,25.11040,121.5253
2014-05-02 14:10:00,自用-小客車;行人-人,25.02529,121.5509
2014-05-02 14:15:00,普通重型-機車;行人-人,25.04549,121.5097
2014-05-02 14:50:00,普通重型-機車;普通重型-機車,25.06575,121.5279
2014-05-02 15:22:00,普通重型-機車;普通重型-機車,25.05422,121.5973
2014-05-02 15:25:00,自用-小客車;普通重型-機車,25.12328,121.5520
2014-05-02 15:28:00,自用-小客車;普通重型-機車,25.07962,121.5766
2014-05-02 15:50:00,自用-小客車;普通重型-機車,25.11942,121.5040
2014-05-02 15:50:00,租賃車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.06980,121.5179
2014-05-02 16:00:00,普通重型-機車;普通重型-機車,25.05085,121.5940
2014-05-02 16:06:00,普通重型-機車;行人-人;行人-人,25.01570,121.5358
2014-05-02 16:50:00,普通重型-機車;自用-小客車,25.13713,121.5451
2014-05-02 17:15:00,自用-小貨車;普通重型-機車,25.02474,121.5605
2014-05-02 17:35:00,普通重型-機車;普通輕型-機車,25.07941,121.5177
2014-05-02 17:55:00,普通重型-機車;行人-人,25.08201,121.5229
2014-05-02 18:30:00,計程車-小客車;普通重型-機車,25.11203,121.5223
2014-05-02 18:30:00,普通重型-機車;普通重型-機車,25.03808,121.5025
2014-05-02 18:44:00,普通重型-機車;自用-小客車,25.06196,121.5194
2014-05-02 18:45:00,自用-小客車;普通重型-機車;普通重型-機車,25.04652,121.5185
2014-05-02 19:10:00,自用-小客車;普通重型-機車;普通重型-機車,25.05160,121.5868
2014-05-02 19:16:00,普通重型-機車;自用-小客車;普通重型-機車,25.05098,121.5577
2014-05-02 19:45:00,普通重型-機車;自用-小客車;自用-小客車;自用-小客車,25.06990,121.5311
2014-05-02 21:05:00,自用-小客車;腳踏自行車-慢車,25.03591,121.5384
2014-05-02 21:34:00,普通重型-機車;普通重型-機車;普通重型-機車,25.11736,121.5072
2014-05-02 21:50:00,普通輕型-機車;行人-人,25.06365,121.5386
2014-05-02 21:50:00,普通重型-機車;普通輕型-機車;行人-人,25.05517,121.5440
2014-05-02 22:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.12121,121.5115
