發生時間,車種,Y,X
2014-03-01 00:00:00,自用-小貨車;行人-人,25.04683,121.5806
2014-03-01 00:30:00,自用-小客車;普通重型-機車,25.04883,121.5801
2014-03-01 00:42:00,腳踏自行車-慢車;普通重型-機車;普通重型-機車,25.02168,121.5559
2014-03-01 02:54:00,普通重型-機車;普通重型-機車,25.12938,121.5029
2014-03-01 05:00:00,自用-小客車;行人-人,25.11654,121.5231
2014-03-01 06:00:00,自用-小客車;普通輕型-機車,25.05567,121.5840
2014-03-01 06:10:00,自用-小客車;腳踏自行車-慢車,25.06947,121.5444
2014-03-01 08:00:00,大型重型1-機車,25.21030,121.6659
2014-03-01 08:10:00,普通重型-機車;普通重型-機車,25.06389,121.5373
2014-03-01 08:15:00,普通重型-機車;普通重型-機車,25.13762,121.5038
2014-03-01 08:55:00,普通重型-機車;普通重型-機車,25.06230,121.5383
2014-03-01 09:10:00,計程車-小客車;行人-人,25.06038,121.5222
2014-03-01 09:20:00,自用-小客車;普通重型-機車,25.09711,121.5179
2014-03-01 10:45:00,自用-小客車;行人-人,25.21030,121.6659
2014-03-01 11:00:00,自用-小客車;普通重型-機車,25.12448,121.4759
2014-03-01 11:10:00,普通重型-機車;普通重型-機車,25.13467,121.4996
2014-03-01 11:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.07480,121.6054
2014-03-01 11:35:00,營業用-小貨車;普通重型-機車,25.07163,121.5196
2014-03-01 11:50:00,自用-小客車;普通重型-機車;普通重型-機車,25.07343,121.6063
2014-03-01 12:02:00,自用-小客車;普通輕型-機車,25.03974,121.5755
2014-03-01 12:05:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2014-03-01 12:10:00,營業用-大貨車;普通重型-機車;普通重型-機車;普通重型-機車,25.10296,121.5308
2014-03-01 12:32:00,計程車-小客車;普通重型-機車,25.04007,121.5696
2014-03-01 12:49:00,普通重型-機車;普通重型-機車,25.04073,121.5705
2014-03-01 13:00:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.21741,121.6076
2014-03-01 13:45:00,其他車-其他車;普通重型-機車,25.08243,121.5505
2014-03-01 14:05:00,自用-小客車;行人-人,25.17194,121.5361
2014-03-01 14:45:00,普通重型-機車;普通重型-機車,25.02872,121.5678
2014-03-01 15:04:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-03-01 15:47:00,普通重型-機車;普通重型-機車,25.06303,121.5454
2014-03-01 16:10:00,普通重型-機車;自用-小客車,25.11513,121.6286
2014-03-01 16:35:00,普通重型-機車;自用-小客車,25.04831,121.5123
2014-03-01 16:50:00,自用-小客車;腳踏自行車-慢車,25.05375,121.5499
2014-03-01 17:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05572,121.6217
2014-03-01 18:05:00,自用-小客車;普通重型-機車,25.12233,121.5010
2014-03-01 18:29:00,自用-小客車;行人-人,25.21030,121.6659
2014-03-01 18:45:00,普通重型-機車;普通重型-機車;自用-小客車,25.06980,121.6136
2014-03-01 19:00:00,自用-小客車;普通重型-機車;其他人-人,25.21030,121.6659
2014-03-01 19:55:00,普通重型-機車;普通重型-機車,25.06834,121.5274
2014-03-01 20:17:00,租賃車-小客車;普通輕型-機車;普通輕型-機車,25.07596,121.5801
2014-03-01 22:00:00,自用-小客車;普通重型-機車,25.09926,121.5284
2014-03-01 22:20:00,自用-小客車;警備車-特種車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.05251,121.5189
2014-03-01 22:21:00,自用-小客車;普通重型-機車;計程車-小客車,25.04961,121.5303
2014-03-01 23:10:00,租賃車-小客車;普通重型-機車,25.08632,121.5096
2014-03-02 00:50:00,自用-小客車;自用-小客車;其他人-人,25.05294,121.5577
2014-03-02 01:05:00,計程車-小客車;普通重型-機車,25.06427,121.5247
2014-03-02 02:50:00,自用-小客車;計程車-小客車;普通重型-機車;普通輕型-機車;普通重型-機車,25.06583,121.5370
2014-03-02 06:30:00,自用-小客車;普通重型-機車,25.08453,121.5256
2014-03-02 06:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05028,121.5678
2014-03-02 07:29:00,自用-小貨車;行人-人,25.06390,121.5243
2014-03-02 07:30:00,普通重型-機車;普通重型-機車,25.03660,121.5333
2014-03-02 08:33:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-03-02 09:23:00,普通重型-機車;計程車-小客車,25.06298,121.5343
2014-03-02 10:05:00,租賃車-小客車;普通重型-機車,25.02830,121.5444
