發生時間,車種,Y,X
2014-07-01 00:00:00,普通重型-機車;自用-小客車,25.04683,121.5806
2014-07-01 03:00:00,普通重型-機車,25.21030,121.6659
2014-07-01 07:20:00,自用-小客車;普通重型-機車,25.03725,121.5101
2014-07-01 08:00:00,計程車-小客車;普通重型-機車;普通重型-機車,25.02913,121.5343
2014-07-01 08:00:00,腳踏自行車-慢車;計程車-小客車,25.21030,121.6659
2014-07-01 08:00:00,普通輕型-機車;普通輕型-機車;腳踏自行車-慢車,25.11361,121.5396
2014-07-01 08:00:00,普通重型-機車;行人-人,25.06737,121.5668
2014-07-01 08:16:00,普通重型-機車;普通重型-機車;普通重型-機車,25.08413,121.6057
2014-07-01 08:19:00,自用-小客車;普通重型-機車,25.11556,121.5091
2014-07-01 08:30:00,普通重型-機車;自用-小客車,25.04359,121.5738
2014-07-01 09:05:00,營業用-半聯結車;租賃車-小客車,25.08087,121.5223
2014-07-01 09:28:00,普通重型-機車;租賃車-小客車,25.04593,121.5538
2014-07-01 10:30:00,自用-小客車;普通重型-機車,25.04541,121.5466
2014-07-01 10:45:00,民營公車-大客車;民營公車-大客車,25.05013,121.5230
2014-07-01 10:54:00,普通重型-機車;普通重型-機車,25.04077,121.5444
2014-07-01 11:30:00,租賃車-小客車;自用-小客車;自用-小客車,25.11569,121.5251
2014-07-01 11:50:00,計程車-小客車;普通重型-機車;自用-小貨車,25.05296,121.5268
2014-07-01 12:05:00,普通輕型-機車;公營公車-大客車;普通輕型-機車,25.00294,121.6000
2014-07-01 12:10:00,普通重型-機車,25.12121,121.5115
2014-07-01 12:22:00,自用-小客車;普通重型-機車,25.08147,121.5488
2014-07-01 12:30:00,計程車-小客車;行人-人,25.07120,121.5385
2014-07-01 13:00:00,普通重型-機車;計程車-小客車,25.21030,121.6659
2014-07-01 13:00:00,自用-小客車;普通重型-機車,25.13217,121.5015
2014-07-01 13:20:00,普通重型-機車;普通重型-機車,25.04349,121.5123
2014-07-01 13:40:00,普通重型-機車;普通重型-機車;普通重型-機車,25.05620,121.5523
2014-07-01 13:50:00,自用-小客車;普通重型-機車,25.21030,121.6659
2014-07-01 14:00:00,普通重型-機車;自用-小客車,25.12823,121.5107
2014-07-01 15:15:00,自用-小客車;普通重型-機車,25.08698,121.5883
2014-07-01 15:25:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2014-07-01 15:25:00,普通重型-機車;普通重型-機車,25.04039,121.5732
2014-07-01 15:30:00,普通重型-機車;普通重型-機車,25.04917,121.5784
2014-07-01 15:35:00,自用-小客車;普通重型-機車,25.04538,121.5571
2014-07-01 15:40:00,普通重型-機車;自用-小客車;其他人-人,25.12920,121.5914
2014-07-01 16:10:00,普通重型-機車;租賃車-小客車,25.07465,121.5162
2014-07-01 16:22:00,普通重型-機車;自用-小客車,25.06654,121.5756
2014-07-01 16:40:00,普通重型-機車;自用-小貨車,25.02210,121.5496
2014-07-01 17:10:00,租賃車-小客車;普通重型-機車,25.06389,121.5373
2014-07-01 17:20:00,計程車-小客車;普通重型-機車,25.08610,121.5582
2014-07-01 17:20:00,自用-小客車;普通重型-機車,25.08703,121.5585
2014-07-01 17:20:00,自用-小客車;自用-小客車;自用-小客車,25.02087,121.5248
2014-07-01 17:30:00,普通重型-機車;普通重型-機車;普通重型-機車,25.08641,121.5606
2014-07-01 17:30:00,普通輕型-機車;普通輕型-機車,25.04387,121.5768
2014-07-01 17:35:00,自用-小客車;普通重型-機車,25.02463,121.5714
2014-07-01 17:40:00,自用-小貨車;自用-小客車;自用-小貨車;租賃車-小客車;營業用-小貨車;自用-小客車,25.21030,121.6659
2014-07-01 17:57:00,自用-小客車;普通重型-機車,25.03787,121.5749
