發生時間,車種,Y,X
2012-12-01 18:30:00,普通重型-機車,25.03302,121.5009
2012-12-01 00:10:00,普通重型-機車,25.04982,121.5107
2012-12-01 00:35:00,其他車-其他車;普通輕型-機車;行人-人;行人-人,25.02501,121.5444
2012-12-01 01:35:00,普通重型-機車;計程車-小客車,25.10637,121.5192
2012-12-01 01:42:00,普通重型-機車;自用-小客車,25.10524,121.5138
2012-12-01 06:00:00,自用-小客車;普通輕型-機車,25.11513,121.6286
2012-12-01 06:05:00,普通重型-機車;自用-小客車,25.21030,121.6659
2012-12-01 06:10:00,自用-小客車;行人-人,25.05023,121.5294
2012-12-01 08:18:00,自用-小客車;普通重型-機車,25.06195,121.6122
2012-12-01 08:36:00,自用-小客車;普通重型-機車,25.00179,121.5599
2012-12-01 08:40:00,自用-小客車;普通重型-機車,25.13742,121.5340
2012-12-01 08:50:00,普通重型-機車;普通重型-機車,25.11344,121.5174
2012-12-01 09:00:00,自用-小貨車;行人-人,25.08409,121.5803
2012-12-01 09:05:00,普通重型-機車,25.05468,121.5448
2012-12-01 09:42:00,腳踏自行車-慢車;普通重型-機車,25.05585,121.5976
2012-12-01 09:49:00,自用-小客車;普通重型-機車,25.02882,121.5512
2012-12-01 09:55:00,自用-小貨車;普通重型-機車,25.04512,121.5870
2012-12-01 10:10:00,自用-小客車;普通重型-機車,25.11513,121.6286
2012-12-01 10:33:00,普通重型-機車;自用-小客車,25.05020,121.5377
2012-12-01 10:58:00,普通輕型-機車;自用-小客車;普通輕型-機車,25.04019,121.5743
2012-12-01 11:00:00,自用-小客車;行人-人,25.14065,121.5005
2012-12-01 12:00:00,自用-小客車;普通重型-機車,25.08419,121.5459
2012-12-01 12:32:00,自用-小貨車;行人-人,25.03364,121.5450
2012-12-01 13:38:00,自用-小貨車;行人-人,25.03649,121.5782
2012-12-01 14:35:00,計程車-小客車;普通輕型-機車,25.02477,121.5262
2012-12-01 15:20:00,自用-小客車;普通重型-機車,25.08363,121.5944
2012-12-01 15:30:00,自用-小客車;普通輕型-機車,25.03594,121.5015
2012-12-01 15:58:00,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.02168,121.5559
2012-12-01 16:40:00,普通重型-機車;租賃車-小客車,25.08582,121.5707
2012-12-01 16:41:00,普通重型-機車,25.04371,121.5597
2012-12-01 17:15:00,自用-小客車;行人-人,25.06128,121.5327
2012-12-01 17:20:00,普通輕型-機車;行人-人,25.02732,121.5615
2012-12-01 17:30:00,普通重型-機車;普通重型-機車,25.12153,121.5215
2012-12-01 17:58:00,自用-小客車;普通重型-機車,25.04689,121.5608
