發生時間,車種,Y,X
2013-09-01 01:20:00,計程車-小客車;普通重型-機車,25.05236,121.5236
2013-09-01 02:03:00,行人-人;自用-小客車;普通輕型-機車,25.10580,121.5118
2013-09-01 05:10:00,自用-小客車;普通重型-機車,25.04019,121.5743
2013-09-01 05:20:00,普通重型-機車;行人-人,25.09491,121.5201
2013-09-01 07:00:00,計程車-小客車;普通重型-機車,25.06390,121.5243
2013-09-01 08:20:00,普通重型-機車;計程車-小客車,25.08220,121.5221
2013-09-01 08:35:00,自用-小客車;行人-人;行人-人,25.21030,121.6659
2013-09-01 08:40:00,計程車-小客車;普通重型-機車,25.05129,121.5164
2013-09-01 09:43:00,普通重型-機車;租賃車-小客車,25.21030,121.6659
2013-09-01 09:58:00,自用-小客車;自用-小客車;計程車-小客車,25.08453,121.5256
2013-09-01 12:20:00,自用-小客車;普通重型-機車;民營客運-大客車,25.21030,121.6659
2013-09-01 13:00:00,普通重型-機車;普通重型-機車,25.04931,121.5921
2013-09-01 15:46:00,自用-小客車;普通重型-機車,25.03774,121.5006
2013-09-01 16:10:00,行人-人;自用-小客車;行人-人,25.21030,121.6659
2013-09-01 17:20:00,自用-小客車;普通重型-機車,25.03699,121.6170
2013-09-01 18:42:00,普通重型-機車;普通重型-機車;普通重型-機車,25.11958,121.5015
2013-09-01 18:45:00,腳踏自行車-慢車;普通重型-機車,25.04966,121.5618
2013-09-01 19:45:00,自用-小客車;行人-人,25.07468,121.5802
2013-09-01 20:32:00,自用-小客車;普通重型-機車;自用-小客車,25.07506,121.6058
2013-09-01 21:38:00,普通重型-機車;普通重型-機車,25.11531,121.5208
2013-09-01 22:15:00,計程車-小客車;普通輕型-機車,25.04214,121.5247
2013-09-01 22:30:00,自用-小客車;普通重型-機車,25.03685,121.5787
2013-09-02 01:26:00,普通重型-機車;自用-小客車;普通重型-機車,25.12416,121.5260
2013-09-02 01:39:00,普通重型-機車;自用-小客車,25.03676,121.5589
2013-09-02 05:07:00,自用-小貨車;行人-人,25.03544,121.5286
2013-09-02 05:53:00,普通輕型-機車;計程車-小客車,25.03986,121.5438
2013-09-02 07:05:00,租賃車-小客車;普通重型-機車,25.06574,121.5364
2013-09-02 07:30:00,普通重型-機車;自用-小客車;普通重型-機車,25.21030,121.6659
2013-09-02 07:40:00,普通重型-機車;自用-小客車,25.21030,121.6659
2013-09-02 07:40:00,自用-大貨車;普通重型-機車;普通重型-機車;普通重型-機車,25.13869,121.5124
2013-09-02 08:05:00,普通重型-機車;普通重型-機車,25.15147,121.5324
2013-09-02 08:20:00,計程車-小客車;普通重型-機車,25.04988,121.5327
2013-09-02 08:21:00,普通重型-機車;普通重型-機車,25.03387,121.5585
2013-09-02 08:23:00,腳踏自行車-慢車;普通重型-機車,25.21030,121.6659
