發生時間,車種,Y,X
2015-01-01 05:20:00,普通重型-機車,25.02212,121.5470
2015-01-01 00:18:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.12098,121.5464
2015-01-01 01:37:00,自用-小客車;普通重型-機車;普通重型-機車;自用-小客車,25.21030,121.6659
2015-01-01 02:30:00,普通重型-機車;普通重型-機車,25.05737,121.5708
2015-01-01 02:35:00,其他車-其他車;普通重型-機車;普通重型-機車,25.05366,121.5300
2015-01-01 02:45:00,租賃車-小客車;普通重型-機車,25.09784,121.5164
2015-01-01 02:50:00,普通重型-機車;計程車-小客車,25.10925,121.5333
2015-01-01 03:08:00,普通重型-機車,25.04613,121.5397
2015-01-01 03:25:00,自用-小客車;普通重型-機車,25.10857,121.5125
2015-01-01 03:40:00,普通重型-機車;腳踏自行車-慢車,25.12213,121.5067
2015-01-01 03:45:00,自用-小客車;計程車-小客車,25.02961,121.5504
2015-01-01 03:57:00,自用-小客車;自用-小客車;自用-小客車,25.21030,121.6659
2015-01-01 04:15:00,普通重型-機車;計程車-小客車,25.06299,121.5202
2015-01-01 05:15:00,普通重型-機車;租賃車-小客車,25.02413,121.5383
2015-01-01 05:40:00,自用-小貨車;普通重型-機車,25.09252,121.5108
2015-01-01 05:55:00,計程車-小客車;普通重型-機車,25.06196,121.5584
2015-01-01 07:10:00,自用-小客車;普通重型-機車,25.02168,121.5559
2015-01-01 07:12:00,普通重型-機車;普通重型-機車,25.10117,121.5371
2015-01-01 07:13:00,計程車-小客車;自用-小貨車,25.04631,121.5085
2015-01-01 07:39:00,自用-小客車;普通重型-機車,25.12365,121.5040
2015-01-01 08:50:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-01 08:56:00,自用-小貨車;行人-人,25.06194,121.5729
2015-01-01 09:33:00,計程車-小客車;行人-人,25.10372,121.5272
2015-01-01 10:50:00,自用-小客車;行人-人,25.11778,121.5139
2015-01-01 12:04:00,民營公車-大客車;普通重型-機車;自用-小客車,25.13942,121.4863
2015-01-01 12:57:00,普通重型-機車;自用-小客車,25.08408,121.5517
2015-01-01 12:57:00,自用-小客車;普通輕型-機車,25.09175,121.5636
2015-01-01 14:05:00,普通重型-機車;行人-人,25.06480,121.5089
2015-01-01 14:11:00,普通重型-機車;腳踏自行車-慢車,25.02741,121.5619
2015-01-01 14:30:00,自用-小客車;普通重型-機車,25.12121,121.5115
2015-01-01 14:55:00,自用-小客車;租賃車-小客車;自用-小客車;租賃車-小客車,25.06456,121.6659
2015-01-01 15:20:00,普通重型-機車;普通重型-機車,25.09073,121.5266
2015-01-01 16:00:00,自用-小客車;自用-小客車,25.11513,121.6286
2015-01-01 16:24:00,普通重型-機車;自用-小客車,25.05129,121.5164
2015-01-01 16:25:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-01 17:18:00,普通重型-機車;普通重型-機車,25.00281,121.5676
2015-01-01 17:30:00,普通輕型-機車;普通重型-機車,25.07540,121.5133
2015-01-01 18:50:00,普通重型-機車;民營公車-大客車;民營公車-大客車,25.06378,121.5298
2015-01-01 18:58:00,普通重型-機車;營業用-大貨車,25.06195,121.6122
2015-01-01 19:25:00,普通重型-機車;計程車-小客車,25.05014,121.5199
2015-01-01 19:30:00,計程車-小客車;普通重型-機車,25.03011,121.5595
2015-01-01 19:48:00,普通輕型-機車;行人-人,25.04338,121.5147
2015-01-01 19:58:00,自用-小客車;普通重型-機車;普通重型-機車,25.11513,121.6286
2015-01-01 21:00:00,普通重型-機車;普通重型-機車,25.03163,121.5338
2015-01-01 21:45:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-01 22:03:00,自用-小客車;普通重型-機車,25.07281,121.5201
2015-01-01 22:15:00,普通重型-機車,25.04158,121.5696
2015-01-01 22:30:00,計程車-小客車;普通重型-機車,25.21030,121.6659
2015-01-01 23:10:00,計程車-小客車;普通重型-機車,25.06040,121.5628
2015-01-01 23:45:00,普通重型-機車;計程車-小客車,25.05478,121.5362
2015-01-02 17:08:00,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,25.06680,121.5785
2015-01-02 00:17:00,自用-小客車;行人-人,25.03083,121.5704
2015-01-02 00:34:00,普通重型-機車;普通重型-機車,25.05592,121.5492
2015-01-02 01:30:00,普通重型-機車;普通輕型-機車;普通重型-機車,25.21030,121.6659
2015-01-02 01:30:00,普通輕型-機車;腳踏自行車-慢車,25.05120,121.5026
2015-01-02 07:35:00,自用-小貨車;普通重型-機車,25.11513,121.6286
2015-01-02 08:30:00,自用-小客車;普通重型-機車,25.02848,121.5636
2015-01-02 08:42:00,自用-小客車;普通重型-機車,25.07474,121.5754
2015-01-02 09:30:00,普通重型-機車;普通輕型-機車,25.21030,121.6659
2015-01-02 10:20:00,自用-小客車;普通重型-機車,25.06390,121.5243
2015-01-02 10:35:00,普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-02 11:00:00,普通重型-機車;普通重型-機車;普通重型-機車,25.02071,121.5550
2015-01-02 11:23:00,自用-小貨車;普通重型-機車,25.05537,121.6014
2015-01-02 11:27:00,計程車-小客車;普通重型-機車,25.05686,121.5269
2015-01-02 11:43:00,普通重型-機車;自用-小客車,25.04602,121.5744
2015-01-02 12:15:00,普通重型-機車;自用-小貨車,25.03422,121.5731
2015-01-02 12:25:00,自用-小客車;普通重型-機車,25.21030,121.6659
2015-01-02 13:00:00,計程車-小客車;計程車-小客車;普通重型-機車,25.06390,121.5243
2015-01-02 13:00:00,自用-小貨車;普通重型-機車,25.13362,121.5028
2015-01-02 13:04:00,普通重型-機車;普通重型-機車,25.02360,121.5612
2015-01-02 13:10:00,自用-小客車;普通重型-機車,25.00555,121.5966
2015-01-02 13:35:00,自用-小客車;普通重型-機車,25.12448,121.4759
2015-01-02 13:53:00,普通重型-機車,25.00681,121.5657
2015-01-02 14:10:00,普通重型-機車;普通重型-機車,25.08868,121.5118
2015-01-02 14:25:00,其他車-其他車;普通重型-機車,25.09741,121.5258
2015-01-02 15:00:00,普通輕型-機車;普通重型-機車,25.07695,121.5832
2015-01-02 15:10:00,自用-小客車;普通重型-機車;普通重型-機車,25.11451,121.5162
2015-01-02 15:45:00,普通重型-機車;普通重型-機車,25.05908,121.5237
2015-01-02 16:30:00,計程車-小客車;行人-人;行人-人,25.21030,121.6659
2015-01-02 16:50:00,計程車-小客車;普通重型-機車;遊覽車-大客車;普通重型-機車,25.05517,121.5440
2015-01-02 17:09:00,普通重型-機車;行人-人,25.01594,121.5341
2015-01-02 17:10:00,自用-小客車;自用-小客車;自用-小貨車,25.21030,121.6659
2015-01-02 17:19:00,自用-小客車;普通重型-機車,25.13467,121.4996
2015-01-02 17:32:00,普通重型-機車;普通重型-機車,25.03302,121.5009
2015-01-02 18:26:00,計程車-小客車;行人-人,25.02476,121.5111
2015-01-02 18:30:00,自用-小客車;行人-人,25.11958,121.5015
2015-01-02 18:45:00,普通重型-機車;普通重型-機車,25.10942,121.5327
2015-01-02 19:00:00,普通輕型-機車;普通重型-機車;普通重型-機車,25.13756,121.4806
2015-01-02 19:20:00,普通重型-機車;計程車-小客車,25.06737,121.5410
2015-01-02 19:40:00,普通重型-機車;普通重型-機車,25.02584,121.5299
2015-01-02 19:45:00,自用-小客車;普通重型-機車,25.05176,121.5460
2015-01-02 20:00:00,自用-小客車;普通重型-機車;自用-小客車;其他人-人,25.04952,121.5261
2015-01-02 20:05:00,普通重型-機車;自用-小貨車,25.06733,121.5858
2015-01-02 21:17:00,自用-小客車;行人-人,25.07120,121.5385
2015-01-02 21:23:00,普通重型-機車;自用-小客車,25.05142,121.5221
2015-01-02 21:30:00,計程車-小客車;普通重型-機車,25.03736,121.5686
2015-01-02 22:00:00,計程車-小客車;計程車-小客車,25.04059,121.5476
2015-01-02 22:31:00,普通重型-機車;自用-小客車,25.08782,121.5113
2015-01-02 23:40:00,計程車-小客車;普通重型-機車,25.05887,121.5569
2015-01-02 23:45:00,普通重型-機車;普通重型-機車,25.03986,121.5438
2015-01-02 23:58:00,自用-小客車;普通重型-機車,25.05061,121.5913
2015-01-03 01:42:00,自用-小客車;普通重型-機車;普通重型-機車,25.04812,121.5507
2015-01-03 08:06:00,普通重型-機車;普通重型-機車,25.04405,121.5563
2015-01-03 08:15:00,營業用-小貨車;普通重型-機車,25.11722,121.5173
2015-01-03 08:42:00,自用-小客車;普通重型-機車,25.03474,121.5393
2015-01-03 08:50:00,普通重型-機車;行人-人,25.00359,121.5570
2015-01-03 09:00:00,計程車-小客車;行人-人,25.12100,121.5248
2015-01-03 09:04:00,普通重型-機車;自用-小客車,25.21030,121.6659
2015-01-03 09:05:00,自用-小客車;普通重型-機車,25.09958,121.5348
2015-01-03 10:15:00,普通重型-機車;行人-人,25.09241,121.5724
2015-01-03 10:50:00,普通重型-機車;普通重型-機車,25.04988,121.5327
2015-01-03 11:00:00,自用-小客車,25.03897,121.5757
2015-01-03 11:15:00,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-03 12:13:00,自用-小客車;普通重型-機車,25.11665,121.5190
2015-01-03 12:16:00,普通重型-機車;自用-小客車,25.09114,121.5239
2015-01-03 12:25:00,普通重型-機車;普通重型-機車;其他人-人,25.05362,121.5279
2015-01-03 12:35:00,營業用-小貨車;自用-小客車;自用-小客車;自用-小客車;自用-小客車,25.08572,121.5535
2015-01-03 13:05:00,普通重型-機車;普通重型-機車,25.03258,121.4953
2015-01-03 13:10:00,自用-小客車;普通重型-機車;普通重型-機車,25.21030,121.6659
2015-01-03 13:30:00,租賃車-小客車;普通重型-機車,25.02419,121.5246
